distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,30.885935699989204,None,34.46537378000066,None,space,56.85554430000775,91.34490539999388,None,93.46415379999962,None,93.46415379999962,None,95.46411339999759,None,95.46411339999759,None,prac,None,None,1,1.4945707999868318,97.47816889999376,None,None,1,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498805800001719,99.97837179999624,None,None,1,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.2329458000021987,102.47819470000104,None,None,0,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0824801999988267,104.7114300999965,None,None,0,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.2374724999972386,106.79489489999833,None,None,0,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,5.143611499996041,109.03219269998954,None,None,0,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.501598599992576,116.17795409999962,None,None,1,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4980149999901187,118.6778931000008,None,None,1,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8983477000001585,121.17808169999626,None,None,0,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4999534000089625,123.07776719999674,None,None,1,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0148379999882309,125.57816039999307,None,None,0,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987156999995932,127.59439230000135,None,None,1,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4999839999945834,130.0943089999928,None,None,1,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4980014000029769,132.59426579999854,None,None,1,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4999131000076886,135.09419129999878,None,None,1,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498694299996714,137.59407490000012,None,None,1,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.314753800004837,140.09423940000124,None,None,0,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987808000005316,142.41064259999257,None,None,1,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499947299991618,144.9106688000029,None,None,1,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7482397999992827,147.4105550999957,None,None,0,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499031199986348,149.16058789999806,None,None,1,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4989493000030052,151.66051619999052,None,None,1,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.616154599993024,154.16038979998848,None,None,0,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8820062000013422,155.77711460000137,None,None,0,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7656438999983948,157.66041479998967,None,None,0,,,,,,,,,,,,,,017,2022-05-12_18h05.00.332,Main,2022.1.1,61.16050841582712,
