distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,34.40808920003474,None,105.57224572005217,None,space,1.9587335000978783,107.55512979999185,None,108.28332399995998,None,108.28332399995998,None,110.28333669994026,None,110.28333669994026,None,prac,k,k,1,-0.1889603000599891,112.28466600005049,None,None,0,,,,,,,,,,,,,,006,2022-05-06_19h30.58.794,Main,2022.1.1,61.18778962190159,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5034724000142887,116.10058199998457,None,None,1,,,,,,,,,,,,,,006,2022-05-06_19h30.58.794,Main,2022.1.1,61.18778962190159,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,0.21333039994351566,118.600050500012,None,None,1,,,,,,,,,,,,,,006,2022-05-06_19h30.58.794,Main,2022.1.1,61.18778962190159,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.50361240003258,120.81625259993598,None,None,1,,,,,,,,,,,,,,006,2022-05-06_19h30.58.794,Main,2022.1.1,61.18778962190159,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4985608999850228,123.31902980001178,None,None,1,,,,,,,,,,,,,,006,2022-05-06_19h30.58.794,Main,2022.1.1,61.18778962190159,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4965822000522166,125.8190305000171,None,None,1,,,,,,,,,,,,,,006,2022-05-06_19h30.58.794,Main,2022.1.1,61.18778962190159,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0492622000165284,128.31642369995825,None,None,0,,,,,,,,,,,,,,006,2022-05-06_19h30.58.794,Main,2022.1.1,61.18778962190159,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5011679000454023,130.36632010003086,None,None,1,,,,,,,,,,,,,,006,2022-05-06_19h30.58.794,Main,2022.1.1,61.18778962190159,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4975034999661148,132.86631339997984,None,None,1,,,,,,,,,,,,,,006,2022-05-06_19h30.58.794,Main,2022.1.1,61.18778962190159,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8653230000054464,135.3659495000029,None,None,0,,,,,,,,,,,,,,006,2022-05-06_19h30.58.794,Main,2022.1.1,61.18778962190159,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.501134599908255,137.23533609998412,None,None,1,,,,,,,,,,,,,,006,2022-05-06_19h30.58.794,Main,2022.1.1,61.18778962190159,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7633511000312865,139.735320399981,None,None,0,,,,,,,,,,,,,,006,2022-05-06_19h30.58.794,Main,2022.1.1,61.18778962190159,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.500578899984248,141.4991215999471,None,None,1,,,,,,,,,,,,,,006,2022-05-06_19h30.58.794,Main,2022.1.1,61.18778962190159,
