distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,32.781261699972674,None,34.77504003015347,None,space,3.320668099913746,38.127375500043854,None,39.80828660004772,None,39.80828660004772,None,41.80830490007065,None,41.80830490007065,None,prac,k,k,1,6.891945000039414,43.80823790002614,None,None,0,,,,,,,,,,,,,,012,2022-05-11_15h53.01.774,Main,2022.1.1,59.782904364413525,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4981216001324356,52.70814760006033,None,None,1,,,,,,,,,,,,,,012,2022-05-11_15h53.01.774,Main,2022.1.1,59.782904364413525,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.501149300020188,55.20806879992597,None,None,1,,,,,,,,,,,,,,012,2022-05-11_15h53.01.774,Main,2022.1.1,59.782904364413525,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4975163999479264,57.70801039994694,None,None,1,,,,,,,,,,,,,,012,2022-05-11_15h53.01.774,Main,2022.1.1,59.782904364413525,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4977865000255406,60.207902000052854,None,None,1,,,,,,,,,,,,,,012,2022-05-11_15h53.01.774,Main,2022.1.1,59.782904364413525,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.505040000192821,62.70790149993263,None,None,1,,,,,,,,,,,,,,012,2022-05-11_15h53.01.774,Main,2022.1.1,59.782904364413525,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0098498999141157,65.21187789994292,None,None,0,,,,,,,,,,,,,,012,2022-05-11_15h53.01.774,Main,2022.1.1,59.782904364413525,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5014430000446737,67.22427519992925,None,None,1,,,,,,,,,,,,,,012,2022-05-11_15h53.01.774,Main,2022.1.1,59.782904364413525,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4998312999960035,69.72690310003236,None,None,1,,,,,,,,,,,,,,012,2022-05-11_15h53.01.774,Main,2022.1.1,59.782904364413525,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,18.612886799965054,72.22436110000126,None,None,0,,,,,,,,,,,,,,012,2022-05-11_15h53.01.774,Main,2022.1.1,59.782904364413525,
