distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,29.587991099979263,None,34.005141479999295,None,space,59.622401600005105,93.65359529998386,None,95.10134829999879,None,95.10134829999879,None,97.10130420001224,None,97.10130420001224,None,prac,k,k,1,15.998191600025166,99.11538259999361,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.501650599995628,117.11771939997561,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,1.2312452000332996,119.6200057999813,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,1.1655255000223406,122.853249399981,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5032256999984384,126.01717690000078,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4968460000236519,128.52057410002453,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,6.914767000009306,131.01701270003105,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4867026999709196,139.9336079999921,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.49642420001328,142.42076990002533,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.9680865000118501,144.91669129999354,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5000536000006832,148.88607880001655,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.4161415999988094,151.3832460999838,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4959597999695688,153.80262249999214,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5001142999972217,156.2998069000314,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,47.297384200035594,158.79980390000856,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,4.801379600015935,208.09873129997868,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990981000009924,214.89890540001215,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0339256000006571,217.39860369998496,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.7130029000109062,219.43618630000856,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4867356999893673,223.14842340000905,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.5796985000488348,225.63444230001187,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4867266999790445,229.2150432000053,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4970048000104725,231.70102889998816,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5007284000166692,234.19819070002995,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499056099972222,236.70091509999475,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4973559000063688,239.20087080000667,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.5176780999754556,241.71483240003,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990243000211194,245.2174124000012,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5000922000035644,247.71497939998517,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.3637258000089787,250.21772610000335,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4992211000062525,252.58173739997437,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9004500000155531,255.08133519999683,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990415999782272,256.98385850002524,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4971978000248782,259.483825000003,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.8171758000389673,261.9809416999924,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9323474999982864,265.80033589998493,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499202300037723,267.7336056000204,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.4663647999987006,270.2308422999922,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.780278799997177,272.70019740000134,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4991432999959216,274.483329700015,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.98069529997883,None,276.98069529997883,None,0.15833333,0.0712963,0,0,0,0.013461980037391186,None,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,yellow,2,k,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,278.3809272000217,None,278.3809272000217,None,main,k,k,1,1.1459682999993674,280.43002839997644,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,main,None,None,1,1.4964885999797843,282.5833083000034,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,main,k,k,1,0.9650345999980345,285.0804863999947,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,main,k,k,1,0.7367121999850497,287.0471399999806,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,main,k,k,1,0.8470711999689229,288.7831925000064,None,None,0,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,yellow,2,None,k,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,main,None,None,1,1.4962643000180833,290.6331595000229,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,blue,2,None,k,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,main,None,None,1,1.501752200012561,293.1305768000311,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,red,2,None,None,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,main,None,None,1,1.4962750000413507,295.63305379997473,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
positive,yellow,1,None,k,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,main,None,k,0,1.4496294999844395,298.1359973999788,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
negative,red,1,None,None,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,main,None,None,1,1.5019273000070825,301.5831447999808,None,None,1,,,,,,,,,,,,,,024,2022-05-19_10h43.26.196,Main,2022.1.1,60.42697702793046,
