distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,28.697236299980432,None,32.21965128999436,None,space,67.38392669998575,99.63555079995422,None,101.4324348999653,None,101.4324348999653,None,103.43240239995066,None,103.43240239995066,None,prac,None,None,1,1.4937438000342809,105.43367249995936,None,None,1,,,,,,,,,,,,,,023,2022-05-18_17h34.36.365,Main,2022.1.1,60.016156353537184,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4971487000002526,107.93490579997888,None,None,1,,,,,,,,,,,,,,023,2022-05-18_17h34.36.365,Main,2022.1.1,60.016156353537184,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7341477999580093,110.4321334999986,None,None,0,,,,,,,,,,,,,,023,2022-05-18_17h34.36.365,Main,2022.1.1,60.016156353537184,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7491017999709584,112.16813539998839,None,None,0,,,,,,,,,,,,,,023,2022-05-18_17h34.36.365,Main,2022.1.1,60.016156353537184,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7133106000255793,113.91811899997992,None,None,0,,,,,,,,,,,,,,023,2022-05-18_17h34.36.365,Main,2022.1.1,60.016156353537184,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0817419000086375,115.62535009998828,None,None,0,,,,,,,,,,,,,,023,2022-05-18_17h34.36.365,Main,2022.1.1,60.016156353537184,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5015962999896146,117.7152677999693,None,None,1,,,,,,,,,,,,,,023,2022-05-18_17h34.36.365,Main,2022.1.1,60.016156353537184,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.499028599995654,120.21799149998697,None,None,1,,,,,,,,,,,,,,023,2022-05-18_17h34.36.365,Main,2022.1.1,60.016156353537184,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8134474999969825,122.71792709996225,None,None,0,,,,,,,,,,,,,,023,2022-05-18_17h34.36.365,Main,2022.1.1,60.016156353537184,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990513999946415,124.53204749996075,None,None,1,,,,,,,,,,,,,,023,2022-05-18_17h34.36.365,Main,2022.1.1,60.016156353537184,
