distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,29.69221289991401,None,33.470642299973406,None,space,57.86091300006956,91.35022389981896,None,93.8360424998682,None,93.8360424998682,None,95.85002429992892,None,95.85002429992892,None,prac,None,None,1,1.495737599907443,97.86721589998342,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4970976999029517,100.36983069987036,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.93424309999682,102.86912679998204,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8176470000762492,106.7997039000038,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,7.0487667000852525,108.61839019996114,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,2.215393800055608,117.66641439986415,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.501090900041163,121.88296779990196,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4984190999530256,124.3829619998578,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.2021870999597013,126.88260989985429,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990185000933707,129.0853907999117,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,yellow,2,None,k,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1128021001350135,131.58536599995568,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,yellow,2,k,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5013998998329043,133.6991268999409,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,red,2,None,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5026552001945674,136.20189749985002,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,red,1,None,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4989783000200987,138.7068658999633,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,blue,2,k,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4931030999869108,141.20350879989564,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,blue,1,k,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990105000324547,143.69919269997627,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,blue,1,None,k,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7989175000693649,146.1991765999701,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,blue,2,k,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.50157199986279,147.99883689987473,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,blue,1,k,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4964987998828292,150.50161279994063,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,yellow,1,None,k,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9323895999696106,152.99904749984853,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,yellow,1,k,None,,,,,1,0,20,0,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4985438999719918,154.93233719980344,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,red,2,None,None,,,,,1,1,21,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4883441000711173,157.4322317999322,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,blue,2,None,k,,,,,1,2,22,2,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.2603148000780493,159.9194439998828,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,yellow,1,None,k,,,,,1,3,23,3,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.9323815000243485,162.18220609985292,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,blue,2,None,k,,,,,1,4,24,4,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.5154808999504894,164.11545649985783,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,blue,1,None,k,,,,,1,5,25,5,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1654540000017732,167.6343427998945,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,yellow,2,k,None,,,,,1,6,26,6,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4989328000228852,169.79866769979708,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,red,1,None,None,,,,,1,7,27,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4979336000978947,172.2983248999808,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,yellow,2,None,k,,,,,1,8,28,8,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.7663221000693738,174.79841399984434,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,yellow,1,k,None,,,,,1,9,29,9,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5011558001860976,176.56774499989115,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,yellow,2,None,k,,,,,1,10,30,10,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6810812999028713,179.06766299996525,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,yellow,2,k,None,,,,,1,11,31,11,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5014184000901878,180.74814699986018,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,red,2,None,None,,,,,1,12,32,12,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987842999398708,183.2485011999961,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,red,1,None,None,,,,,1,13,33,13,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4968022999819368,185.7483474998735,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,blue,2,k,None,,,,,1,14,34,14,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,0.6500764999072999,188.2482232998591,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,blue,1,k,None,,,,,1,15,35,15,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4982326000463217,190.89821089990437,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,blue,1,None,k,,,,,1,16,36,16,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.315411000046879,193.3981067999266,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,blue,2,k,None,,,,,1,17,37,17,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987404998391867,195.71476949984208,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,blue,1,k,None,,,,,1,18,38,18,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.49984659999609,198.21474969992414,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,yellow,1,None,k,,,,,1,19,39,19,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.6350229999516159,200.71449429984204,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.34797349991277,None,202.34797349991277,None,0.11666667,0.072222225,0,0,0,0.01275019976310432,None,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,yellow,2,k,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,211.16423619980924,None,211.16423619980924,None,main,None,None,1,1.5004843999631703,213.1912038999144,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,red,1,None,None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,main,None,None,1,1.4986012999434024,215.6977777997963,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,blue,2,k,None,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,main,None,None,1,1.4972634001169354,218.19769129995257,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,blue,1,k,None,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,main,None,None,1,1.5005669998936355,220.6973524999339,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,yellow,2,k,None,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,main,None,None,1,1.4973627000581473,223.19997819978744,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,yellow,2,None,k,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,main,k,k,1,0.7311311999801546,225.69744909997098,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
negative,blue,2,None,k,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,main,k,k,1,1.282819899963215,227.4304876998067,None,None,0,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
positive,red,2,None,None,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,main,None,None,1,1.501226200023666,229.7141456999816,None,None,1,,,,,,,,,,,,,,009,2022-05-10_10h55.10.492,Main,2022.1.1,58.997850728333944,
