distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,34.42669159988873,None,39.27704697984736,None,space,55.90377760026604,95.20889569981955,None,98.13977849995717,None,98.13977849995717,None,100.14236349985003,None,100.14236349985003,None,prac,k,k,1,1.976851399987936,102.13977599982172,None,None,0,,,,,,,,,,,,,,010,2022-05-10_19h44.45.994,Main,2022.1.1,61.12488111386942,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987218999303877,106.13977919984609,None,None,1,,,,,,,,,,,,,,010,2022-05-10_19h44.45.994,Main,2022.1.1,61.12488111386942,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,None,k,0,0.6201587000396103,108.63973969989456,None,None,1,,,,,,,,,,,,,,010,2022-05-10_19h44.45.994,Main,2022.1.1,61.12488111386942,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5033642000053078,111.27274939999916,None,None,1,,,,,,,,,,,,,,010,2022-05-10_19h44.45.994,Main,2022.1.1,61.12488111386942,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987812999170274,113.77548859990202,None,None,1,,,,,,,,,,,,,,010,2022-05-10_19h44.45.994,Main,2022.1.1,61.12488111386942,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4967139000073075,116.27534980000928,None,None,1,,,,,,,,,,,,,,010,2022-05-10_19h44.45.994,Main,2022.1.1,61.12488111386942,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,5.021606200141832,118.77289759996347,None,None,0,,,,,,,,,,,,,,010,2022-05-10_19h44.45.994,Main,2022.1.1,61.12488111386942,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4868264999240637,125.8057440998964,None,None,1,,,,,,,,,,,,,,010,2022-05-10_19h44.45.994,Main,2022.1.1,61.12488111386942,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4987868999596685,128.29183479980566,None,None,1,,,,,,,,,,,,,,010,2022-05-10_19h44.45.994,Main,2022.1.1,61.12488111386942,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,0.8814918999560177,130.79183569992892,None,None,0,,,,,,,,,,,,,,010,2022-05-10_19h44.45.994,Main,2022.1.1,61.12488111386942,
