distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,29.872208999935538,None,35.603646319999825,None,space,61.6838173000142,97.31713759992272,None,99.03321349993348,None,99.03321349993348,None,101.03323810000438,None,101.03323810000438,None,prac,k,k,1,1.397832400049083,103.0441466999473,None,None,0,,,,,,,,,,,,,,028,2022-05-23_11h04.16.958,Main,2022.1.1,61.17498799652491,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.501541699981317,105.4496882999083,None,None,1,,,,,,,,,,,,,,028,2022-05-23_11h04.16.958,Main,2022.1.1,61.17498799652491,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4990677000023425,107.9526373000117,None,None,1,,,,,,,,,,,,,,028,2022-05-23_11h04.16.958,Main,2022.1.1,61.17498799652491,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4970852000406012,110.44979649991728,None,None,1,,,,,,,,,,,,,,028,2022-05-23_11h04.16.958,Main,2022.1.1,61.17498799652491,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5007804998895153,112.94959559990093,None,None,1,,,,,,,,,,,,,,028,2022-05-23_11h04.16.958,Main,2022.1.1,61.17498799652491,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4965450000017881,115.45240869990084,None,None,1,,,,,,,,,,,,,,028,2022-05-23_11h04.16.958,Main,2022.1.1,61.17498799652491,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0157020000042394,117.94972889998462,None,None,0,,,,,,,,,,,,,,028,2022-05-23_11h04.16.958,Main,2022.1.1,61.17498799652491,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.501718300045468,119.96629339992069,None,None,1,,,,,,,,,,,,,,028,2022-05-23_11h04.16.958,Main,2022.1.1,61.17498799652491,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.498901000013575,122.4690298999194,None,None,1,,,,,,,,,,,,,,028,2022-05-23_11h04.16.958,Main,2022.1.1,61.17498799652491,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,2.046825199970044,124.9717476000078,None,None,0,,,,,,,,,,,,,,028,2022-05-23_11h04.16.958,Main,2022.1.1,61.17498799652491,
