distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,sound_2.started,sound_2.stopped,key_resp_3.keys,key_resp_3.rt,image_5.started,image_5.stopped,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,yellow,1,k,None,,,,,0,0,0,0,,,,,29.868339400039986,None,33.68065501002129,None,space,62.015360399964266,95.71268310002051,None,100.6958719000686,None,100.6958719000686,None,102.69585490005556,None,102.69585490005556,None,prac,None,None,1,1.4928946000291035,104.70950440003071,None,None,1,,,,,,,,,,,,,,007,2022-05-09_13h46.11.272,Main,2022.1.1,61.440157251379034,
positive,red,2,None,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5033600999740884,107.21075860003475,None,None,1,,,,,,,,,,,,,,007,2022-05-09_13h46.11.272,Main,2022.1.1,61.440157251379034,
negative,blue,2,None,k,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1945230000419542,109.7095060000429,None,None,0,,,,,,,,,,,,,,007,2022-05-09_13h46.11.272,Main,2022.1.1,61.440157251379034,
positive,yellow,1,None,k,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.3819727000081912,111.90914220002014,None,None,0,,,,,,,,,,,,,,007,2022-05-09_13h46.11.272,Main,2022.1.1,61.440157251379034,
negative,blue,2,None,k,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.282314999960363,114.2923504000064,None,None,0,,,,,,,,,,,,,,007,2022-05-09_13h46.11.272,Main,2022.1.1,61.440157251379034,
negative,blue,1,None,k,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.0995665000518784,116.57567020005081,None,None,0,,,,,,,,,,,,,,007,2022-05-09_13h46.11.272,Main,2022.1.1,61.440157251379034,
negative,yellow,2,k,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.4986794999567792,118.67599180003162,None,None,1,,,,,,,,,,,,,,007,2022-05-09_13h46.11.272,Main,2022.1.1,61.440157251379034,
negative,red,1,None,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5019867999944836,121.17592780000996,None,None,1,,,,,,,,,,,,,,007,2022-05-09_13h46.11.272,Main,2022.1.1,61.440157251379034,
positive,yellow,2,None,k,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,prac,k,k,1,1.1461320999078453,123.68018700007815,None,None,0,,,,,,,,,,,,,,007,2022-05-09_13h46.11.272,Main,2022.1.1,61.440157251379034,
negative,yellow,1,k,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,prac,None,None,1,1.5012517999857664,125.82543900003657,None,None,1,,,,,,,,,,,,,,007,2022-05-09_13h46.11.272,Main,2022.1.1,61.440157251379034,
