target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
neutral,positive,2,k,k,,,,,0,8,8,13,,,,,,,,,,,,,prac,1,1,2,positive,neutral,k,k,1,1.413042200030759,100.63679260015488,101.64893219992518,101.63454680005088,None,100.63679260015488,None,100.63679260015488,None,100.63679260015488,None,103.04799651992508,None,103.04799651992508,None,103.04799651992508,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,positive,1,k,k,,,,,0,9,9,4,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,k,1,0.6811916001606733,103.06497199996375,104.06494210008532,104.04827530006878,None,103.06497199996375,None,103.06497199996375,None,103.06497199996375,None,104.7313579200767,None,104.7313579200767,None,104.7313579200767,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,neutral,1,k,k,,,,,0,10,10,1,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.6158058999571949,104.73413200001232,105.73419729992747,105.71748270001262,None,104.73413200001232,None,104.73413200001232,None,104.73413200001232,None,106.34828181993217,None,106.34828181993217,None,106.34828181993217,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,neutral,2,k,k,,,,,0,11,11,10,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.6524566002190113,106.35150240012445,107.35084150009789,107.35084150009789,None,106.35150240012445,None,106.35150240012445,None,106.35150240012445,None,108.00046981996857,None,108.00046981996857,None,108.00046981996857,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
negative,neutral,1,j,l,,,,,0,12,12,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,l,j,0,2.1801077001728117,108.0049783999566,109.01742330007255,109.00079359998927,None,108.0049783999566,None,108.0049783999566,None,108.0049783999566,None,111.18391030002385,None,111.18391030002385,None,111.18391030002385,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,positive,1,l,j,,,,,0,13,13,2,,,,,,,,,,,,,prac,1,1,1,positive,positive,j,j,1,0.8843041998334229,112.1820919001475,113.19805520004593,113.16472450015135,None,112.1820919001475,None,112.1820919001475,None,112.1820919001475,None,114.06441101999954,None,114.06441101999954,None,114.06441101999954,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,positive,2,l,j,,,,,0,14,14,11,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,0.8483933000825346,114.06474180007353,115.0647450000979,115.0647450000979,None,114.06474180007353,None,114.06474180007353,None,114.06474180007353,None,115.91445452007466,None,115.91445452007466,None,115.91445452007466,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
negative,positive,1,j,l,,,,,0,15,15,6,,,,,,,,,,,,,prac,2,2,1,positive,negative,l,l,1,1.1163162000011653,115.92342400015332,116.9338543000631,116.91730570001528,None,115.92342400015332,None,115.92342400015332,None,115.92342400015332,None,118.03131572003477,None,118.03131572003477,None,118.03131572003477,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,neutral,1,l,j,,,,,0,16,16,8,,,,,,,,,,,,,prac,1,1,1,neutral,positive,j,j,1,1.0977940999437124,118.03557549999095,119.05046420008875,119.03392249997705,None,118.03557549999095,None,118.03557549999095,None,118.03557549999095,None,120.13128041997552,None,120.13128041997552,None,120.13128041997552,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,negative,1,l,j,,,,,0,17,17,5,,,,,,,,,,,,,prac,1,1,1,negative,positive,j,j,1,0.6187030000146478,120.13454010011628,121.15039630001411,121.13392019993626,None,120.13454010011628,None,120.13454010011628,None,120.13454010011628,None,121.75008431994357,None,121.75008431994357,None,121.75008431994357,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,neutral,1,l,j,,,,,1,0,18,8,,,,,,,,,,,,,prac,1,1,1,neutral,positive,j,j,1,0.5950492999982089,121.75392520008609,122.76707529998384,122.74820740008727,None,121.75392520008609,None,121.75392520008609,None,121.75392520008609,None,123.3475423200056,None,123.3475423200056,None,123.3475423200056,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,negative,2,l,j,,,,,1,1,19,14,,,,,,,,,,,,,prac,2,2,2,negative,positive,j,j,1,0.6321705000009388,123.34784190007485,124.34782540006563,124.34782540006563,None,123.34784190007485,None,123.34784190007485,None,123.34784190007485,None,124.98084652014077,None,124.98084652014077,None,124.98084652014077,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,neutral,1,k,k,,,,,1,2,20,1,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.6319893000181764,124.98139590001665,125.98117600008845,125.98117600008845,None,124.98139590001665,None,124.98139590001665,None,124.98139590001665,None,126.61419782005251,None,126.61419782005251,None,126.61419782005251,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,negative,1,k,k,,,,,1,3,21,7,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.5846404999028891,126.61740810004994,127.61701450007968,127.60044559999369,None,126.61740810004994,None,126.61740810004994,None,126.61740810004994,None,128.20002342001536,None,128.20002342001536,None,128.20002342001536,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
negative,positive,1,j,l,,,,,1,4,22,6,,,,,,,,,,,,,prac,2,2,1,positive,negative,l,l,1,1.8795853001065552,128.2030704000499,129.21703259996139,129.2002853001468,None,128.2030704000499,None,128.2030704000499,None,128.2030704000499,None,131.08398280013353,None,131.08398280013353,None,131.08398280013353,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,positive,1,l,j,,,,,1,5,23,2,,,,,,,,,,,,,prac,2,2,1,positive,positive,j,j,1,0.8013496000785381,132.0828708000481,133.08349839993753,133.0668874999974,None,132.0828708000481,None,132.0828708000481,None,132.0828708000481,None,133.88100152006373,None,133.88100152006373,None,133.88100152006373,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,negative,1,l,j,,,,,1,6,24,5,,,,,,,,,,,,,prac,1,1,1,negative,positive,j,j,1,0.5315088001079857,133.8845887000207,134.89759619999677,134.88093139999546,None,133.8845887000207,None,133.8845887000207,None,133.8845887000207,None,135.41394582004287,None,135.41394582004287,None,135.41394582004287,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,positive,1,k,k,,,,,1,7,25,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.732336699962616,135.41425390006043,136.4142871000804,136.4142871000804,None,135.41425390006043,None,135.41425390006043,None,135.41425390006043,None,137.14761272012257,None,137.14761272012257,None,137.14761272012257,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
negative,neutral,2,j,l,,,,,1,8,26,12,,,,,,,,,,,,,prac,2,2,2,neutral,negative,l,l,1,0.7842449999880046,137.1510098001454,138.16685070004314,138.1502533000894,None,137.1510098001454,None,137.1510098001454,None,137.1510098001454,None,138.93305971994997,None,138.93305971994997,None,138.93305971994997,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
negative,negative,2,j,l,,,,,1,9,27,9,,,,,,,,,,,,,prac,2,2,2,negative,negative,l,l,1,0.6300533001776785,138.93599170004018,139.95005919993855,139.9334273999557,None,138.93599170004018,None,138.93599170004018,None,138.93599170004018,None,140.56421242011712,None,140.56421242011712,None,140.56421242011712,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,positive,2,l,j,,,,,1,10,28,11,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,0.7485782001167536,140.56829100009054,141.58330369996838,141.5668114,None,140.56829100009054,None,140.56829100009054,None,140.56829100009054,None,142.31414711996914,None,142.31414711996914,None,142.31414711996914,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
negative,positive,2,j,l,,,,,1,11,29,15,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,l,1,0.8177288000006229,142.31747819995508,143.33335450012237,143.31668630009517,None,142.31747819995508,None,142.31747819995508,None,142.31747819995508,None,144.1330093199853,None,144.1330093199853,None,144.1330093199853,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
negative,negative,1,j,l,,,,,1,12,30,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,l,l,1,1.8624595999717712,144.13631010008976,145.14737479994074,145.13071179995313,None,144.13631010008976,None,144.13631010008976,None,144.13631010008976,None,146.9974024000112,None,146.9974024000112,None,146.9974024000112,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,negative,2,k,k,,,,,1,13,31,16,,,,,,,,,,,,,prac,1,1,2,negative,neutral,k,k,1,0.7201511999592185,147.99766230001114,148.99992830003612,148.98080920008942,None,147.99766230001114,None,147.99766230001114,None,147.99766230001114,None,149.71622312008404,None,149.71622312008404,None,149.71622312008404,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,positive,2,k,k,,,,,1,14,32,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,1.0644445000216365,149.7205749999266,150.7332232000772,150.71658040001057,None,149.7205749999266,None,149.7205749999266,None,149.7205749999266,None,151.78294181996026,None,151.78294181996026,None,151.78294181996026,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,neutral,2,l,j,,,,,1,15,33,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,j,j,1,0.7820123999845237,151.78609740012325,152.7998047999572,152.78320940001868,None,151.78609740012325,None,151.78609740012325,None,151.78609740012325,None,153.5662724199705,None,153.5662724199705,None,153.5662724199705,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
negative,neutral,1,j,l,,,,,1,16,34,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,l,l,1,0.7624864000827074,153.56952080014162,154.5831222999841,154.566440399969,None,153.56952080014162,None,153.56952080014162,None,153.56952080014162,None,155.33020002008416,None,155.33020002008416,None,155.33020002008416,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,neutral,2,k,k,,,,,1,17,35,10,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.5655134001281112,155.33049189997837,156.33046890003607,156.33046890003607,None,155.33049189997837,None,155.33049189997837,None,155.33049189997837,None,156.89687312007882,None,156.89687312007882,None,156.89687312007882,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.89718720014207,None,None,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43148148,-0.25185186,1,0,0,0.010800419840961695,None,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,neutral,1,l,j,,,,,,,,,0,0,0,8,,,,,,,166.0135846999474,None,main,2,2,1,neutral,positive,j,j,1,1.6096777999773622,168.02338999998756,169.03280530008487,168.99953410006128,None,168.02338999998756,None,168.02338999998756,None,168.02338999998756,None,170.63275400013663,None,170.63275400013663,None,170.63275400013663,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,positive,1,k,k,,,,,,,,,0,1,1,4,,,,,,,,,main,2,2,1,positive,neutral,k,k,1,0.7366149998269975,171.63254200015217,172.63274929998443,172.61612370004877,None,171.63254200015217,None,171.63254200015217,None,171.63254200015217,None,173.36571001992561,None,173.36571001992561,None,173.36571001992561,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
negative,positive,1,j,l,,,,,,,,,0,2,2,6,,,,,,,,,main,1,1,1,positive,negative,l,l,1,0.9104294998105615,173.3738925999496,174.38267960003577,174.36607889994048,None,173.3738925999496,None,173.3738925999496,None,173.3738925999496,None,175.28012561993674,None,175.28012561993674,None,175.28012561993674,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,positive,2,l,j,,,,,,,,,0,3,3,11,,,,,,,,,main,1,1,2,positive,positive,j,j,1,0.7313174000009894,175.28376629995182,176.29670389997773,176.28003800008446,None,175.28376629995182,None,175.28376629995182,None,175.28376629995182,None,177.01308042006568,None,177.01308042006568,None,177.01308042006568,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,positive,2,k,k,,,,,,,,,0,4,4,13,,,,,,,,,main,2,2,2,positive,neutral,k,k,1,0.6863003000617027,177.013372000074,178.01341659994796,178.01341659994796,None,177.013372000074,None,177.013372000074,None,177.013372000074,None,178.69754612012767,None,178.69754612012767,None,178.69754612012767,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,negative,1,k,k,,,,,,,,,0,5,5,7,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.7789867999963462,178.70512369996868,179.71598590002395,179.69936099997722,None,178.70512369996868,None,178.70512369996868,None,178.70512369996868,None,180.4821597201284,None,180.4821597201284,None,180.4821597201284,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
negative,positive,2,j,l,,,,,,,,,0,6,6,15,,,,,,,,,main,2,2,2,positive,negative,l,l,1,0.7487830000463873,180.48874940001406,181.49925040011294,181.48257700004615,None,180.48874940001406,None,180.48874940001406,None,180.48874940001406,None,182.23223451999948,None,182.23223451999948,None,182.23223451999948,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,negative,2,k,k,,,,,,,,,0,7,7,16,,,,,,,,,main,2,2,2,negative,neutral,k,k,1,0.6518952997867018,182.23586130002514,183.24897670000792,183.23250039992854,None,182.23586130002514,None,182.23586130002514,None,182.23586130002514,None,183.88209892003798,None,183.88209892003798,None,183.88209892003798,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,neutral,1,k,k,,,,,,,,,0,8,8,1,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,0.6431658999063075,183.8923017999623,184.8990909999702,184.88247970002703,None,183.8923017999623,None,183.8923017999623,None,183.8923017999623,None,185.53206202001311,None,185.53206202001311,None,185.53206202001311,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,negative,2,l,j,,,,,,,,,0,9,9,14,,,,,,,,,main,1,1,2,negative,positive,j,j,1,0.7618414000608027,185.5361296001356,186.54651580005884,186.5300682000816,None,185.5361296001356,None,185.5361296001356,None,185.5361296001356,None,187.2961722201202,None,187.2961722201202,None,187.2961722201202,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
negative,neutral,1,j,l,,,,,,,,,0,10,10,3,,,,,,,,,main,2,2,1,neutral,negative,l,l,1,0.815465799998492,187.29647719999775,188.29648190014996,188.29648190014996,None,187.29647719999775,None,187.29647719999775,None,187.29647719999775,None,189.11283652004786,None,189.11283652004786,None,189.11283652004786,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,negative,1,l,j,,,,,,,,,0,11,11,5,,,,,,,,,main,2,2,1,negative,positive,j,j,1,0.6984984998125583,189.11383339995518,190.12981380010024,190.11313870013691,None,189.11383339995518,None,189.11383339995518,None,189.11383339995518,None,190.81315381997265,None,190.81315381997265,None,190.81315381997265,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,positive,1,l,j,,,,,,,,,0,12,12,2,,,,,,,,,main,1,1,1,positive,positive,j,j,1,0.6981363999657333,190.81702580000274,191.8323314001318,191.81570799998008,None,190.81702580000274,None,190.81702580000274,None,190.81702580000274,None,192.5131173199974,None,192.5131173199974,None,192.5131173199974,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
negative,neutral,2,j,l,,,,,,,,,0,13,13,12,,,,,,,,,main,2,2,2,neutral,negative,l,l,1,0.7533681998029351,192.51682889997028,193.53224890003912,193.51566740009002,None,192.51682889997028,None,192.51682889997028,None,192.51682889997028,None,194.2652164200321,None,194.2652164200321,None,194.2652164200321,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,neutral,2,l,j,,,,,,,,,0,14,14,17,,,,,,,,,main,2,2,2,neutral,positive,j,j,1,0.7428431999869645,194.27310440014116,195.2799885000568,195.2656724001281,None,194.27310440014116,None,194.27310440014116,None,194.27310440014116,None,196.0129458199721,None,196.0129458199721,None,196.0129458199721,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
negative,negative,1,j,l,,,,,,,,,0,15,15,0,,,,,,,,,main,2,2,1,negative,negative,l,l,1,0.9980756998993456,196.01941700000316,197.03213990014046,197.01552910008468,None,196.01941700000316,None,196.01941700000316,None,196.01941700000316,None,198.01261522001587,None,198.01261522001587,None,198.01261522001587,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,neutral,2,k,k,,,,,,,,,0,16,16,10,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.8149253998417407,198.01293550012633,199.01291649998166,199.01291649998166,None,198.01293550012633,None,198.01293550012633,None,198.01293550012633,None,199.82931342008524,None,199.82931342008524,None,199.82931342008524,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
negative,negative,2,j,l,,,,,,,,,0,17,17,9,,,,,,,,,main,1,1,2,negative,negative,l,l,1,0.9323998000472784,199.83354400005192,200.84871369996108,200.83217269997112,None,199.83354400005192,None,199.83354400005192,None,199.83354400005192,None,201.76316232010723,None,201.76316232010723,None,201.76316232010723,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,negative,1,l,j,,,,,,,,,1,0,18,5,,,,,,,,,main,1,1,1,negative,positive,j,j,1,1.054962599882856,201.76689850003459,202.7821478000842,202.76493280008435,None,201.76689850003459,None,201.76689850003459,None,201.76689850003459,None,203.81575121995994,None,203.81575121995994,None,203.81575121995994,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
negative,positive,2,j,l,,,,,,,,,1,1,19,15,,,,,,,,,main,2,2,2,positive,negative,l,l,1,0.8094525998458266,203.82651900011115,204.83238050015643,204.81541240005754,None,203.82651900011115,None,203.82651900011115,None,203.82651900011115,None,205.631674520066,None,205.631674520066,None,205.631674520066,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,neutral,2,k,k,,,,,,,,,1,2,20,10,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.5982423000968993,205.63507469999604,206.64670159993693,206.63213060004637,None,205.63507469999604,None,205.63507469999604,None,205.63507469999604,None,207.23163581998088,None,207.23163581998088,None,207.23163581998088,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
negative,negative,1,j,l,,,,,,,,,1,3,21,0,,,,,,,,,main,2,2,1,negative,negative,l,l,1,0.8640877001453191,207.23499740008265,208.24600689997897,208.2293573000934,None,207.23499740008265,None,207.23499740008265,None,207.23499740008265,None,209.09609671994113,None,209.09609671994113,None,209.09609671994113,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,neutral,2,l,j,,,,,,,,,1,4,22,17,,,,,,,,,main,1,1,2,neutral,positive,j,j,1,0.7966980999335647,209.09749860013835,210.11271480005234,210.09635780006647,None,209.09749860013835,None,209.09749860013835,None,209.09749860013835,None,210.8957330201287,None,210.8957330201287,None,210.8957330201287,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
positive,negative,2,l,j,,,,,,,,,1,5,23,14,,,,,,,,,main,1,1,2,negative,positive,j,j,1,0.6677155999932438,210.8992401000578,211.89862970006652,211.89862970006652,None,210.8992401000578,None,210.8992401000578,None,210.8992401000578,None,212.5648947200738,None,212.5648947200738,None,212.5648947200738,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
neutral,positive,2,k,k,,,,,,,,,1,6,24,13,,,,,,,,,main,2,2,2,positive,neutral,k,k,1,0.7151478000450879,212.56846500001848,213.57989950012416,213.5652560000308,None,212.56846500001848,None,212.56846500001848,None,212.56846500001848,None,214.28161282008514,None,214.28161282008514,None,214.28161282008514,None,,,,,,,,,,,,,013,2022-05-11_17h33.59.064,Main,2022.1.1,60.20639962286481,
