target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,52.03507250000257,18.23368359997403,None,70.29685629997402,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032,2022-05-27_10h30.47.882,Main,2022.1.1,59.99761210479411,
,,,,,1,0,1,0,,,,,,,,,space,0.6759113000007346,75.7856816999847,None,76.4824030000018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032,2022-05-27_10h30.47.882,Main,2022.1.1,59.99761210479411,
negative,positive,2,j,l,,,,,0,0,0,15,,,,,,,,,,,79.69663389993366,None,prac,2,2,2,positive,negative,j,j,1,3.291318800067529,81.72893839993048,82.73240750003606,82.71599409996998,None,81.72893839993048,None,81.72893839993048,None,81.72893839993048,None,86.01438019995112,None,86.01438019995112,None,86.01438019995112,None,,,,,,,,,,,,,,032,2022-05-27_10h30.47.882,Main,2022.1.1,59.99761210479411,
negative,positive,1,j,l,,,,,0,1,1,6,,,,,,,,,,,,,prac,1,1,1,positive,negative,j,j,1,1.1674130999017507,87.02517709997483,88.03027500002645,88.01371550001204,None,87.02517709997483,None,87.02517709997483,None,87.02517709997483,None,89.17962399998214,None,89.17962399998214,None,89.17962399998214,None,,,,,,,,,,,,,,032,2022-05-27_10h30.47.882,Main,2022.1.1,59.99761210479411,
positive,positive,2,l,j,,,,,0,2,2,11,,,,,,,,,,,,,prac,2,2,2,positive,positive,l,l,1,1.182383400038816,89.17964979994576,90.17984360002447,90.17984360002447,None,89.17964979994576,None,89.17964979994576,None,89.17964979994576,None,91.36326859996188,None,91.36326859996188,None,91.36326859996188,None,,,,,,,,,,,,,,032,2022-05-27_10h30.47.882,Main,2022.1.1,59.99761210479411,
negative,negative,1,j,l,,,,,0,3,3,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,j,j,1,1.2983090999769047,91.36791899998207,92.37971100001596,92.36560060002375,None,91.36791899998207,None,91.36791899998207,None,91.36791899998207,None,93.66321150003932,None,93.66321150003932,None,93.66321150003932,None,,,,,,,,,,,,,,032,2022-05-27_10h30.47.882,Main,2022.1.1,59.99761210479411,
neutral,negative,2,k,k,,,,,0,4,4,16,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,1.215288900071755,93.67651849996764,94.68208729999606,94.66542710002977,None,93.67651849996764,None,93.67651849996764,None,93.67651849996764,None,95.87984910001978,None,95.87984910001978,None,95.87984910001978,None,,,,,,,,,,,,,,032,2022-05-27_10h30.47.882,Main,2022.1.1,59.99761210479411,
neutral,positive,2,k,k,,,,,0,5,5,13,,,,,,,,,,,,,prac,1,1,2,positive,neutral,k,k,1,0.898820300004445,95.89308249996975,96.89864409994334,96.88210659998003,None,95.89308249996975,None,95.89308249996975,None,95.89308249996975,None,97.77978260000236,None,97.77978260000236,None,97.77978260000236,None,,,,,,,,,,,,,,032,2022-05-27_10h30.47.882,Main,2022.1.1,59.99761210479411,
negative,negative,2,j,l,,,,,0,6,6,9,,,,,,,,,,,,,prac,1,1,2,negative,negative,j,j,1,0.9480731000658125,97.79493390000425,98.79862869996578,98.78207730001304,None,97.79493390000425,None,97.79493390000425,None,97.79493390000425,None,99.7293940000236,None,99.7293940000236,None,99.7293940000236,None,,,,,,,,,,,,,,032,2022-05-27_10h30.47.882,Main,2022.1.1,59.99761210479411,
positive,neutral,2,l,j,,,,,0,7,7,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,l,l,1,0.8655294999480247,99.74168289999943,100.74606279993895,100.72938119992614,None,99.74168289999943,None,99.74168289999943,None,99.74168289999943,None,101.59607680002227,None,101.59607680002227,None,101.59607680002227,None,,,,,,,,,,,,,,032,2022-05-27_10h30.47.882,Main,2022.1.1,59.99761210479411,
