target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
positive,positive,2,l,j,,,,,,,,,0,10,10,11,,,,,,,,,main,2,2,2,positive,positive,j,j,1,0.5814338000491261,208.28867540019564,209.3011037001852,209.2838657000102,None,208.28867540019564,None,208.28867540019564,None,208.28867540019564,None,209.86805995013566,None,209.86805995013566,None,209.86805995013566,None,,,,,,,,,,,,,,033,2022-05-30_20h00.37.460,Main,2022.1.1,60.003228184286634,
neutral,positive,2,k,k,,,,,,,,,0,11,11,13,,,,,,,,,main,1,1,2,positive,neutral,k,k,1,0.7984313999768347,209.88478160020895,210.884715200169,210.86806650017388,None,209.88478160020895,None,209.88478160020895,None,209.88478160020895,None,211.6680977500044,None,211.6680977500044,None,211.6680977500044,None,,,,,,,,,,,,,,033,2022-05-30_20h00.37.460,Main,2022.1.1,60.003228184286634,
negative,positive,2,j,l,,,,,,,,,0,12,12,15,,,,,,,,,main,1,1,2,positive,negative,l,l,1,0.5338512000162154,211.67154920008034,212.6706122001633,212.6706122001633,None,211.67154920008034,None,211.67154920008034,None,211.67154920008034,None,213.2038685502019,None,213.2038685502019,None,213.2038685502019,None,,,,,,,,,,,,,,033,2022-05-30_20h00.37.460,Main,2022.1.1,60.003228184286634,
neutral,neutral,1,k,k,,,,,,,,,0,13,13,1,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,0.5294510000385344,213.20675640017726,214.2205821000971,214.2039942999836,None,213.20675640017726,None,213.20675640017726,None,213.20675640017726,None,214.7350688501727,None,214.7350688501727,None,214.7350688501727,None,,,,,,,,,,,,,,033,2022-05-30_20h00.37.460,Main,2022.1.1,60.003228184286634,
positive,negative,2,l,j,,,,,,,,,0,14,14,14,,,,,,,,,main,2,2,2,negative,positive,j,j,1,0.617221400141716,214.74075110000558,215.7539647000376,215.7372909002006,None,214.74075110000558,None,214.74075110000558,None,214.74075110000558,None,216.35389285017737,None,216.35389285017737,None,216.35389285017737,None,,,,,,,,,,,,,,033,2022-05-30_20h00.37.460,Main,2022.1.1,60.003228184286634,
negative,negative,2,j,l,,,,,,,,,0,15,15,9,,,,,,,,,main,2,2,2,negative,negative,l,l,1,0.7127969998400658,216.35677410010248,217.36809810018167,217.35386000014842,None,216.35677410010248,None,216.35677410010248,None,216.35677410010248,None,218.06820475002752,None,218.06820475002752,None,218.06820475002752,None,,,,,,,,,,,,,,033,2022-05-30_20h00.37.460,Main,2022.1.1,60.003228184286634,
positive,neutral,2,l,j,,,,,,,,,0,16,16,17,,,,,,,,,main,1,1,2,neutral,positive,j,j,1,0.7146923001855612,218.07448180019855,219.0871034001466,219.07056140014902,None,218.07448180019855,None,218.07448180019855,None,218.07448180019855,None,219.78478705016897,None,219.78478705016897,None,219.78478705016897,None,,,,,,,,,,,,,,033,2022-05-30_20h00.37.460,Main,2022.1.1,60.003228184286634,
neutral,negative,1,k,k,,,,,,,,,0,17,17,7,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.48178089992143214,219.79069599998184,220.80144650000148,220.78476900001988,None,219.79069599998184,None,219.79069599998184,None,219.79069599998184,None,221.26807695017197,None,221.26807695017197,None,221.26807695017197,None,,,,,,,,,,,,,,033,2022-05-30_20h00.37.460,Main,2022.1.1,60.003228184286634,
negative,neutral,1,j,l,,,,,,,,,1,0,18,3,,,,,,,,,main,2,2,1,neutral,negative,l,l,1,0.7165310999844223,221.27217100001872,222.28477480006404,222.27033600001596,None,221.27217100001872,None,221.27217100001872,None,221.27217100001872,None,222.98699275003747,None,222.98699275003747,None,222.98699275003747,None,,,,,,,,,,,,,,033,2022-05-30_20h00.37.460,Main,2022.1.1,60.003228184286634,
neutral,negative,1,k,k,,,,,,,,,1,1,19,7,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.6451842000242323,222.99089320003986,224.00359640014358,223.98472880013287,None,222.99089320003986,None,222.99089320003986,None,222.99089320003986,None,224.63473355020398,None,224.63473355020398,None,224.63473355020398,None,,,,,,,,,,,,,,033,2022-05-30_20h00.37.460,Main,2022.1.1,60.003228184286634,
neutral,neutral,2,k,k,,,,,,,,,1,2,20,10,,,,,,,,,main,1,1,2,neutral,neutral,k,k,1,0.6984510000329465,224.6378975000698,225.65139890019782,225.6345737001393,None,224.6378975000698,None,224.6378975000698,None,224.6378975000698,None,226.33470445005224,None,226.33470445005224,None,226.33470445005224,None,,,,,,,,,,,,,,033,2022-05-30_20h00.37.460,Main,2022.1.1,60.003228184286634,
negative,neutral,2,j,l,,,,,,,,,1,3,21,12,,,,,,,,,main,1,1,2,neutral,negative,l,l,1,0.7475199999753386,226.35359539999627,227.35358540015295,227.33698710007593,None,226.35359539999627,None,226.35359539999627,None,226.35359539999627,None,228.08472535009497,None,228.08472535009497,None,228.08472535009497,None,,,,,,,,,,,,,,033,2022-05-30_20h00.37.460,Main,2022.1.1,60.003228184286634,
positive,positive,2,l,j,,,,,,,,,1,4,22,11,,,,,,,,,main,2,2,2,positive,positive,j,j,1,0.5484751998446882,228.0881626000628,229.1035118000582,229.08466160017997,None,228.0881626000628,None,228.0881626000628,None,228.0881626000628,None,229.63466445002706,None,229.63466445002706,None,229.63466445002706,None,,,,,,,,,,,,,,033,2022-05-30_20h00.37.460,Main,2022.1.1,60.003228184286634,
neutral,positive,1,k,k,,,,,,,,,1,5,23,4,,,,,,,,,main,2,2,1,positive,neutral,k,k,1,0.5815063000191003,229.63805930013768,230.65105290012434,230.63439350016415,None,229.63805930013768,None,229.63805930013768,None,229.63805930013768,None,231.2176992501598,None,231.2176992501598,None,231.2176992501598,None,,,,,,,,,,,,,,033,2022-05-30_20h00.37.460,Main,2022.1.1,60.003228184286634,
neutral,positive,2,k,k,,,,,,,,,1,6,24,13,,,,,,,,,main,2,2,2,positive,neutral,k,k,1,0.6008925999049097,231.21773959998973,232.2176898000762,232.2176898000762,None,231.21773959998973,None,231.21773959998973,None,231.21773959998973,None,232.82039875020274,None,232.82039875020274,None,232.82039875020274,None,,,,,,,,,,,,,,033,2022-05-30_20h00.37.460,Main,2022.1.1,60.003228184286634,
