target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,57.41860299999826,18.864194539922757,None,76.3110497999005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,2022-05-06_17h24.09.709,Main,2022.1.1,60.2500739533205,
neutral,negative,2,k,k,,,,,0,0,0,16,,,,,,,,,,,80.5795541999396,None,prac,2,2,2,negative,neutral,k,k,1,1.375014099990949,82.61400019994471,83.62948919995688,83.59614609996788,None,82.61400019994471,None,82.61400019994471,None,82.61400019994471,None,84.97716943997656,None,84.97716943997656,None,84.97716943997656,None,,,,,,,,,,,,,,005,2022-05-06_17h24.09.709,Main,2022.1.1,60.2500739533205,
neutral,neutral,2,k,k,,,,,0,1,1,10,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.9597604000009596,84.98643179994542,85.99604060000274,85.97944899997674,None,84.98643179994542,None,84.98643179994542,None,84.98643179994542,None,86.94379954001633,None,86.94379954001633,None,86.94379954001633,None,,,,,,,,,,,,,,005,2022-05-06_17h24.09.709,Main,2022.1.1,60.2500739533205,
neutral,positive,1,k,k,,,,,0,2,2,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,l,0,1.465178900049068,86.95438099990133,87.96007519995328,87.9434123999672,None,86.95438099990133,None,86.95438099990133,None,86.95438099990133,None,89.4101067999145,None,89.4101067999145,None,89.4101067999145,None,,,,,,,,,,,,,,005,2022-05-06_17h24.09.709,Main,2022.1.1,60.2500739533205,
negative,neutral,1,j,l,,,,,0,3,3,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,l,l,1,1.1025996999815106,90.41953059996013,91.42704390001018,91.41268700000364,None,90.41953059996013,None,90.41953059996013,None,90.41953059996013,None,92.51164133994607,None,92.51164133994607,None,92.51164133994607,None,,,,,,,,,,,,,,005,2022-05-06_17h24.09.709,Main,2022.1.1,60.2500739533205,
negative,negative,1,j,l,,,,,0,4,4,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,l,l,1,1.130262800026685,92.51726379990578,93.52922379993834,93.51032459991984,None,92.51726379990578,None,92.51726379990578,None,92.51726379990578,None,94.64332033992977,None,94.64332033992977,None,94.64332033992977,None,,,,,,,,,,,,,,005,2022-05-06_17h24.09.709,Main,2022.1.1,60.2500739533205,
negative,negative,2,j,l,,,,,0,5,5,9,,,,,,,,,,,,,prac,1,1,2,negative,negative,l,l,1,1.0825123999966308,94.65479199995752,95.6625861999346,95.64360979991034,None,94.65479199995752,None,94.65479199995752,None,94.65479199995752,None,96.7269424399943,None,96.7269424399943,None,96.7269424399943,None,,,,,,,,,,,,,,005,2022-05-06_17h24.09.709,Main,2022.1.1,60.2500739533205,
negative,positive,2,j,l,,,,,0,6,6,15,,,,,,,,,,,,,prac,1,1,2,positive,negative,l,l,1,1.0150187999242917,96.74361879995558,97.75966799992602,97.72573830001056,None,96.74361879995558,None,96.74361879995558,None,96.74361879995558,None,98.74319163997424,None,98.74319163997424,None,98.74319163997424,None,,,,,,,,,,,,,,005,2022-05-06_17h24.09.709,Main,2022.1.1,60.2500739533205,
positive,neutral,1,l,j,,,,,0,7,7,8,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,1.1159568999428302,98.74550069996621,99.7599285999313,99.74332050001249,None,98.74550069996621,None,98.74550069996621,None,98.74550069996621,None,100.8602007400128,None,100.8602007400128,None,100.8602007400128,None,,,,,,,,,,,,,,005,2022-05-06_17h24.09.709,Main,2022.1.1,60.2500739533205,
positive,neutral,2,l,j,,,,,0,8,8,17,,,,,,,,,,,,,prac,1,1,2,neutral,positive,j,j,1,1.0205104999477044,100.86638789996505,101.87912689999212,101.86016339994967,None,100.86638789996505,None,100.86638789996505,None,100.86638789996505,None,102.8768192400108,None,102.8768192400108,None,102.8768192400108,None,,,,,,,,,,,,,,005,2022-05-06_17h24.09.709,Main,2022.1.1,60.2500739533205,
