target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,56.72480169986375,19.998663110053165,None,76.74980670004152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,2022-05-10_19h32.13.107,Main,2022.1.1,61.10243462420419,
positive,neutral,1,l,j,,,,,0,0,0,8,,,,,,,,,,,84.38303659996018,None,prac,2,2,1,neutral,positive,l,l,1,8.172281800070778,86.39291490009055,87.39953249995597,87.3663504999131,None,86.39291490009055,None,86.39291490009055,None,86.39291490009055,None,95.56344729987904,None,95.56344729987904,None,95.56344729987904,None,,,,,,,,,,,,,,010,2022-05-10_19h32.13.107,Main,2022.1.1,61.10243462420419,
positive,negative,2,l,j,,,,,0,1,1,14,,,,,,,,,,,,,prac,2,2,2,negative,positive,l,l,1,0.9860260998830199,96.56998390005901,97.5826032999903,97.5660518000368,None,96.56998390005901,None,96.56998390005901,None,96.56998390005901,None,98.54677710994147,None,98.54677710994147,None,98.54677710994147,None,,,,,,,,,,,,,,010,2022-05-10_19h32.13.107,Main,2022.1.1,61.10243462420419,
negative,negative,1,j,l,,,,,0,2,2,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,j,j,1,1.2484779998194426,98.55315739987418,99.56592119997367,99.54938169987872,None,98.55315739987418,None,98.55315739987418,None,98.55315739987418,None,100.79699081005529,None,100.79699081005529,None,100.79699081005529,None,,,,,,,,,,,,,,010,2022-05-10_19h32.13.107,Main,2022.1.1,61.10243462420419,
neutral,positive,2,k,k,,,,,0,3,3,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.8819065999705344,100.80026899999939,101.79939619987272,101.79939619987272,None,100.80026899999939,None,100.80026899999939,None,100.80026899999939,None,102.68032011003234,None,102.68032011003234,None,102.68032011003234,None,,,,,,,,,,,,,,010,2022-05-10_19h32.13.107,Main,2022.1.1,61.10243462420419,
negative,neutral,1,j,l,,,,,0,4,4,3,,,,,,,,,,,,,prac,2,2,1,neutral,negative,j,j,1,1.0652958999853581,102.68424399988726,103.69913369999267,103.66357710002922,None,102.68424399988726,None,102.68424399988726,None,102.68424399988726,None,104.74691101009958,None,104.74691101009958,None,104.74691101009958,None,,,,,,,,,,,,,,010,2022-05-10_19h32.13.107,Main,2022.1.1,61.10243462420419,
negative,neutral,2,j,l,,,,,0,5,5,12,,,,,,,,,,,,,prac,1,1,2,neutral,negative,j,j,1,0.8649163998197764,104.74996470008045,105.7632353999652,105.74656390002929,None,104.74996470008045,None,104.74996470008045,None,104.74996470008045,None,106.61321610989981,None,106.61321610989981,None,106.61321610989981,None,,,,,,,,,,,,,,010,2022-05-10_19h32.13.107,Main,2022.1.1,61.10243462420419,
positive,neutral,2,l,j,,,,,0,6,6,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,l,j,0,0.6680215999949723,106.61322310008109,107.61324739991687,107.61324739991687,None,106.61322310008109,None,106.61322310008109,None,106.61322310008109,None,108.27995150000788,None,108.27995150000788,None,108.27995150000788,None,,,,,,,,,,,,,,010,2022-05-10_19h32.13.107,Main,2022.1.1,61.10243462420419,
neutral,negative,1,k,k,,,,,0,7,7,7,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.8202217998914421,109.28049869998358,110.28233990003355,110.26577649987303,None,109.28049869998358,None,109.28049869998358,None,109.28049869998358,None,111.09903821009212,None,111.09903821009212,None,111.09903821009212,None,,,,,,,,,,,,,,010,2022-05-10_19h32.13.107,Main,2022.1.1,61.10243462420419,
neutral,negative,2,k,k,,,,,0,8,8,16,,,,,,,,,,,,,prac,1,1,2,negative,neutral,k,k,1,0.6807972998358309,111.10289709991775,112.11561740003526,112.09911189996637,None,111.10289709991775,None,111.10289709991775,None,111.10289709991775,None,112.7823748100549,None,112.7823748100549,None,112.7823748100549,None,,,,,,,,,,,,,,010,2022-05-10_19h32.13.107,Main,2022.1.1,61.10243462420419,
negative,positive,2,j,l,,,,,0,9,9,15,,,,,,,,,,,,,prac,1,1,2,positive,negative,j,j,1,0.8963963999412954,112.78624819987454,113.79893859988078,113.78233240009286,None,112.78624819987454,None,112.78624819987454,None,112.78624819987454,None,114.68006590995938,None,114.68006590995938,None,114.68006590995938,None,,,,,,,,,,,,,,010,2022-05-10_19h32.13.107,Main,2022.1.1,61.10243462420419,
negative,positive,1,j,l,,,,,0,10,10,6,,,,,,,,,,,,,prac,2,2,1,positive,negative,j,j,1,1.0651030999142677,114.68547090003267,115.69635850004852,115.67969279992394,None,114.68547090003267,None,114.68547090003267,None,114.68547090003267,None,116.74634060994723,None,116.74634060994723,None,116.74634060994723,None,,,,,,,,,,,,,,010,2022-05-10_19h32.13.107,Main,2022.1.1,61.10243462420419,
neutral,neutral,1,k,k,,,,,0,11,11,1,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.9989590998739004,116.74641759996302,117.7463388000615,117.7463388000615,None,116.74641759996302,None,116.74641759996302,None,116.74641759996302,None,118.74676491003484,None,118.74676491003484,None,118.74676491003484,None,,,,,,,,,,,,,,010,2022-05-10_19h32.13.107,Main,2022.1.1,61.10243462420419,
negative,negative,2,j,l,,,,,0,12,12,9,,,,,,,,,,,,,prac,2,2,2,negative,negative,j,j,1,0.7819302000571042,118.75289250002243,119.76550090010278,119.74894060008228,None,118.75289250002243,None,118.75289250002243,None,118.75289250002243,None,120.5299645099789,None,120.5299645099789,None,120.5299645099789,None,,,,,,,,,,,,,,010,2022-05-10_19h32.13.107,Main,2022.1.1,61.10243462420419,
positive,positive,1,l,j,,,,,0,13,13,2,,,,,,,,,,,,,prac,2,2,1,positive,positive,l,l,1,0.8512981999665499,120.53569329995662,121.54884759988636,121.51548229996115,None,120.53569329995662,None,120.53569329995662,None,120.53569329995662,None,122.38208370991052,None,122.38208370991052,None,122.38208370991052,None,,,,,,,,,,,,,,010,2022-05-10_19h32.13.107,Main,2022.1.1,61.10243462420419,
