target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,55.41200530005153,17.970392629981507,None,73.40010520000942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
,,,,,1,0,1,0,,,,,,,,,space,12.116886400035582,77.8392841300345,None,89.98541710001882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
positive,neutral,1,l,j,,,,,0,0,0,8,,,,,,,,,,,97.16887190006673,None,prac,2,2,1,neutral,positive,l,k,0,3.6707298000110313,99.18313370004762,100.18314630002715,100.16873799997848,None,99.18313370004762,None,99.18313370004762,None,99.18313370004762,None,103.85450210003182,None,103.85450210003182,None,103.85450210003182,None,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
negative,neutral,1,j,l,,,,,0,1,1,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,j,j,1,1.636218500090763,104.86821430001874,105.88298530003522,105.84966409998015,None,104.86821430001874,None,104.86821430001874,None,104.86821430001874,None,107.50037949997932,None,107.50037949997932,None,107.50037949997932,None,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
positive,neutral,2,l,j,,,,,0,2,2,17,,,,,,,,,,,,,prac,1,1,2,neutral,positive,l,l,1,0.8514498999575153,108.50143030006438,109.51625250000507,109.48292149999179,None,108.50143030006438,None,108.50143030006438,None,108.50143030006438,None,110.34956433008192,None,110.34956433008192,None,110.34956433008192,None,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
neutral,negative,2,k,k,,,,,0,3,3,16,,,,,,,,,,,,,prac,1,1,2,negative,neutral,k,k,1,1.0644590998999774,110.36392710008658,111.3658499000594,111.3491759999888,None,110.36392710008658,None,110.36392710008658,None,110.36392710008658,None,112.41580083001172,None,112.41580083001172,None,112.41580083001172,None,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
positive,negative,1,l,j,,,,,0,4,4,5,,,,,,,,,,,,,prac,2,2,1,negative,positive,l,j,0,0.9825341999530792,112.42663930007257,113.43283459998202,113.41618469997775,None,112.42663930007257,None,112.42663930007257,None,112.42663930007257,None,114.3994749999838,None,114.3994749999838,None,114.3994749999838,None,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
negative,neutral,2,j,l,,,,,0,5,5,12,,,,,,,,,,,,,prac,2,2,2,neutral,negative,j,j,1,1.0847503000404686,115.4121386000188,116.416137500084,116.40174390003085,None,115.4121386000188,None,115.4121386000188,None,115.4121386000188,None,117.48284873006632,None,117.48284873006632,None,117.48284873006632,None,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
negative,positive,1,j,l,,,,,0,6,6,6,,,,,,,,,,,,,prac,1,1,1,positive,negative,j,j,1,1.231595000019297,117.48701879999135,118.50172180007212,118.48255800001789,None,117.48701879999135,None,117.48701879999135,None,117.48701879999135,None,119.71601313004503,None,119.71601313004503,None,119.71601313004503,None,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
negative,negative,2,j,l,,,,,0,7,7,9,,,,,,,,,,,,,prac,2,2,2,negative,negative,j,j,1,0.9312756999861449,119.73270719998982,120.7323166000424,120.71565490006469,None,119.73270719998982,None,119.73270719998982,None,119.73270719998982,None,121.64893833001842,None,121.64893833001842,None,121.64893833001842,None,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
negative,positive,2,j,l,,,,,0,8,8,15,,,,,,,,,,,,,prac,1,1,2,positive,negative,j,j,1,0.8318526999792084,121.65157260000706,122.66564120003022,122.64897600002587,None,121.65157260000706,None,121.65157260000706,None,121.65157260000706,None,123.48263413006207,None,123.48263413006207,None,123.48263413006207,None,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
positive,positive,2,l,j,,,,,0,9,9,11,,,,,,,,,,,,,prac,1,1,2,positive,positive,l,l,1,0.8652718999655917,123.48593960003927,124.50151139998343,124.48488970007747,None,123.48593960003927,None,123.48593960003927,None,123.48593960003927,None,125.34924053006107,None,125.34924053006107,None,125.34924053006107,None,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
neutral,negative,1,k,k,,,,,0,10,10,7,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.8654729999834672,125.3532423999859,126.36590299999807,126.34923330007587,None,125.3532423999859,None,125.3532423999859,None,125.3532423999859,None,127.21595043003326,None,127.21595043003326,None,127.21595043003326,None,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
negative,negative,1,j,l,,,,,0,11,11,0,,,,,,,,,,,,,prac,1,1,1,negative,negative,j,j,1,1.367736199987121,127.23041319998447,128.23250809998717,128.21807390009053,None,127.23041319998447,None,127.23041319998447,None,127.23041319998447,None,129.58530272998615,None,129.58530272998615,None,129.58530272998615,None,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
positive,negative,2,l,j,,,,,0,12,12,14,,,,,,,,,,,,,prac,1,1,2,negative,positive,l,l,1,0.8455623999470845,129.58555170008913,130.5987714000512,130.58209120004904,None,129.58555170008913,None,129.58555170008913,None,129.58555170008913,None,131.43212903001114,None,131.43212903001114,None,131.43212903001114,None,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
neutral,positive,1,k,k,,,,,0,13,13,4,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,k,1,0.8325001000193879,131.43558859999757,132.44908559997566,132.43244540004525,None,131.43558859999757,None,131.43558859999757,None,131.43558859999757,None,133.26574463002618,None,133.26574463002618,None,133.26574463002618,None,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
neutral,neutral,2,k,k,,,,,0,14,14,10,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.8653494999743998,133.26877510000486,134.2823861000361,134.2657270000782,None,133.26877510000486,None,133.26877510000486,None,133.26877510000486,None,135.1323649300146,None,135.1323649300146,None,135.1323649300146,None,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
neutral,neutral,1,k,k,,,,,0,15,15,1,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.7527408000314608,135.13549780007452,136.149012900074,136.13234410004225,None,135.13549780007452,None,135.13549780007452,None,135.13549780007452,None,136.88243133005454,None,136.88243133005454,None,136.88243133005454,None,,,,,,,,,,,,,,004,2022-05-06_10h23.26.489,Main,2022.1.1,59.99674817942585,
