target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,53.670316600007936,16.796221589983908,None,70.49186509998981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,2022-05-09_13h32.45.648,Main,2022.1.1,60.120324838481615,
negative,positive,1,j,l,,,,,0,0,0,6,,,,,,,,,,,74.491902400041,None,prac,1,1,1,positive,negative,l,l,1,1.9022463000146672,76.52940110000782,77.54202860000078,77.50867970008403,None,76.52940110000782,None,76.52940110000782,None,76.52940110000782,None,79.42816960008349,None,79.42816960008349,None,79.42816960008349,None,,,,,,,,,,,,,,007,2022-05-09_13h32.45.648,Main,2022.1.1,60.120324838481615,
neutral,negative,1,k,k,,,,,0,1,1,7,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,1.0500659000827,80.45516980008688,81.45861229998991,81.42809870000929,None,80.45516980008688,None,80.45516980008688,None,80.45516980008688,None,82.49208538999082,None,82.49208538999082,None,82.49208538999082,None,,,,,,,,,,,,,,007,2022-05-09_13h32.45.648,Main,2022.1.1,60.120324838481615,
positive,positive,2,l,j,,,,,0,2,2,11,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,1.0147545000072569,82.5133565000724,83.52523630007636,83.49187660007738,None,82.5133565000724,None,82.5133565000724,None,82.5133565000724,None,84.50849769004853,None,84.50849769004853,None,84.50849769004853,None,,,,,,,,,,,,,,007,2022-05-09_13h32.45.648,Main,2022.1.1,60.120324838481615,
positive,neutral,1,l,j,,,,,0,3,3,8,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,0.9152449999237433,84.51756379997823,85.52518750005402,85.51134560001083,None,84.51756379997823,None,84.51756379997823,None,84.51756379997823,None,86.42514539005933,None,86.42514539005933,None,86.42514539005933,None,,,,,,,,,,,,,,007,2022-05-09_13h32.45.648,Main,2022.1.1,60.120324838481615,
positive,negative,1,l,j,,,,,0,4,4,5,,,,,,,,,,,,,prac,1,1,1,negative,positive,j,j,1,0.8054042999865487,86.43030650005676,87.44453940005042,87.42798829998355,None,86.43030650005676,None,86.43030650005676,None,86.43030650005676,None,88.22854239001171,None,88.22854239001171,None,88.22854239001171,None,,,,,,,,,,,,,,007,2022-05-09_13h32.45.648,Main,2022.1.1,60.120324838481615,
neutral,neutral,1,k,k,,,,,0,5,5,1,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.7918749999953434,88.23418889997993,89.24452389997896,89.22539210005198,None,88.23418889997993,None,88.23418889997993,None,88.23418889997993,None,90.0250507900142,None,90.0250507900142,None,90.0250507900142,None,,,,,,,,,,,,,,007,2022-05-09_13h32.45.648,Main,2022.1.1,60.120324838481615,
positive,positive,1,l,j,,,,,0,6,6,2,,,,,,,,,,,,,prac,2,2,1,positive,positive,j,j,1,0.79919529997278,90.03104470006656,91.0417279000394,91.0278964000754,None,90.03104470006656,None,90.03104470006656,None,90.03104470006656,None,91.82523149003973,None,91.82523149003973,None,91.82523149003973,None,,,,,,,,,,,,,,007,2022-05-09_13h32.45.648,Main,2022.1.1,60.120324838481615,
neutral,neutral,2,k,k,,,,,0,7,7,10,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.8653633000794798,91.83575610001571,92.8444592000451,92.8278660000069,None,91.83575610001571,None,91.83575610001571,None,91.83575610001571,None,93.6916397900437,None,93.6916397900437,None,93.6916397900437,None,,,,,,,,,,,,,,007,2022-05-09_13h32.45.648,Main,2022.1.1,60.120324838481615,
negative,positive,2,j,l,,,,,0,8,8,15,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,l,1,1.2818931000074372,93.70152320002671,94.70859950000886,94.67499179998413,None,93.70152320002671,None,93.70152320002671,None,93.70152320002671,None,95.97492709007346,None,95.97492709007346,None,95.97492709007346,None,,,,,,,,,,,,,,007,2022-05-09_13h32.45.648,Main,2022.1.1,60.120324838481615,
