target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,55.741139699937776,39.335519729880616,None,95.10074499994516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,012,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469,
positive,positive,1,l,j,,,,,0,0,0,2,,,,,,,,,,,99.09826570004225,None,prac,1,1,1,positive,positive,l,l,1,2.0792997002135962,101.1080556998495,102.11740059987642,102.1008377999533,None,101.1080556998495,None,101.1080556998495,None,101.1080556998495,None,104.18844399997033,None,104.18844399997033,None,104.18844399997033,None,,,,,,,,,,,,,,012,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469,
positive,negative,2,l,j,,,,,0,1,1,14,,,,,,,,,,,,,prac,2,2,2,negative,positive,l,l,1,1.3178021998610348,105.19931039982475,106.20068429992534,106.18400090001523,None,105.19931039982475,None,105.19931039982475,None,105.19931039982475,None,107.5150445299223,None,107.5150445299223,None,107.5150445299223,None,,,,,,,,,,,,,,012,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469,
positive,neutral,2,l,j,,,,,0,2,2,17,,,,,,,,,,,,,prac,1,1,2,neutral,positive,l,l,1,0.8820803000126034,107.52094909991138,108.53392970003188,108.5173172999639,None,107.52094909991138,None,107.52094909991138,None,107.52094909991138,None,109.39799972996116,None,109.39799972996116,None,109.39799972996116,None,,,,,,,,,,,,,,012,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469,
positive,neutral,1,l,j,,,,,0,3,3,8,,,,,,,,,,,,,prac,2,2,1,neutral,positive,l,l,1,1.602233000099659,109.39805519999936,110.3979010998737,110.3979010998737,None,109.39805519999936,None,109.39805519999936,None,109.39805519999936,None,111.99795129988343,None,111.99795129988343,None,111.99795129988343,None,,,,,,,,,,,,,,012,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469,
positive,positive,2,l,j,,,,,0,4,4,11,,,,,,,,,,,,,prac,2,2,2,positive,positive,l,l,1,1.2675230999011546,113.00544289988466,114.01708290004171,114.00049649993889,None,113.00544289988466,None,113.00544289988466,None,113.00544289988466,None,115.26490112999454,None,115.26490112999454,None,115.26490112999454,None,,,,,,,,,,,,,,012,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469,
neutral,negative,2,k,k,,,,,0,5,5,16,,,,,,,,,,,,,prac,1,1,2,negative,neutral,k,k,1,1.031533199828118,115.27080259984359,116.28373260004446,116.26710519986227,None,115.27080259984359,None,115.27080259984359,None,115.27080259984359,None,117.29816012992524,None,117.29816012992524,None,117.29816012992524,None,,,,,,,,,,,,,,012,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469,
neutral,neutral,2,k,k,,,,,0,6,6,10,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,1.081912900088355,117.30353399994783,118.31693169986829,118.28368049999699,None,117.30353399994783,None,117.30353399994783,None,117.30353399994783,None,119.3814287299756,None,119.3814287299756,None,119.3814287299756,None,,,,,,,,,,,,,,012,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469,
negative,positive,2,j,l,,,,,0,7,7,15,,,,,,,,,,,,,prac,1,1,2,positive,negative,j,j,1,0.9311414000112563,119.38755399989896,120.40019079996273,120.38362239999697,None,119.38755399989896,None,119.38755399989896,None,119.38755399989896,None,121.31439332989976,None,121.31439332989976,None,121.31439332989976,None,,,,,,,,,,,,,,012,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469,
neutral,positive,1,k,k,,,,,0,8,8,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,1.1811830999795347,121.31695889984258,122.33096089982428,122.3143054000102,None,121.31695889984258,None,121.31695889984258,None,121.31695889984258,None,123.49771562987007,None,123.49771562987007,None,123.49771562987007,None,,,,,,,,,,,,,,012,2022-05-11_15h37.08.151,Main,2022.1.1,59.9963522219469,
