target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
negative,neutral,1,j,l,,,,,0,14,14,3,,,,,,,,,,,,,prac,2,2,1,neutral,negative,l,l,1,1.2630936999921687,146.85509720000846,147.86931110000296,147.85274470000877,None,146.85509720000846,None,146.85509720000846,None,146.85509720000846,None,149.11707942000794,None,149.11707942000794,None,149.11707942000794,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,positive,2,k,k,,,,,0,15,15,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.7486882999946829,149.12147270000423,150.1359691000107,150.11931410001125,None,149.12147270000423,None,149.12147270000423,None,149.12147270000423,None,150.86700362001284,None,150.86700362001284,None,150.86700362001284,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
positive,positive,2,l,j,,,,,0,16,16,11,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,0.7801332000090042,150.87098730000434,151.88578720000805,151.86929220000457,None,150.87098730000434,None,150.87098730000434,None,150.87098730000434,None,152.64915391999966,None,152.64915391999966,None,152.64915391999966,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,negative,1,k,k,,,,,0,17,17,7,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.7829386000084924,152.65978330001235,153.6666225000081,153.64995390000695,None,152.65978330001235,None,152.65978330001235,None,152.65978330001235,None,154.43325502001244,None,154.43325502001244,None,154.43325502001244,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,neutral,1,k,k,,,,,1,0,18,1,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.7486399999907007,154.4332543000055,155.43328540000948,155.43328540000948,None,154.4332543000055,None,154.4332543000055,None,154.4332543000055,None,156.18327802001295,None,156.18327802001295,None,156.18327802001295,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
positive,negative,2,l,j,,,,,1,1,19,14,,,,,,,,,,,,,prac,2,2,2,negative,positive,j,j,1,0.8844816999917384,156.18616010001278,157.18585780001013,157.169209700005,None,156.18616010001278,None,156.18616010001278,None,156.18616010001278,None,158.06922952000605,None,158.06922952000605,None,158.06922952000605,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,neutral,2,k,k,,,,,1,2,20,10,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.7290017999912379,158.0727520000073,159.0857404999988,159.06918270001188,None,158.0727520000073,None,158.0727520000073,None,158.0727520000073,None,159.80016522001097,None,159.80016522001097,None,159.80016522001097,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
negative,negative,2,j,l,,,,,1,3,21,9,,,,,,,,,,,,,prac,1,1,2,negative,negative,l,l,1,1.0011264999920968,159.80394589999923,160.81903900000907,160.80245110001124,None,159.80394589999923,None,159.80394589999923,None,159.80394589999923,None,161.80234172000928,None,161.80234172000928,None,161.80234172000928,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
positive,positive,2,l,j,,,,,1,4,22,11,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,0.9129870000033407,161.80619139999908,162.8189798000094,162.80008840000664,None,161.80619139999908,None,161.80619139999908,None,161.80619139999908,None,163.7175900200018,None,163.7175900200018,None,163.7175900200018,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
positive,neutral,2,l,j,,,,,1,5,23,17,,,,,,,,,,,,,prac,1,1,2,neutral,positive,j,j,1,1.2143507000000682,163.72265840000182,164.73303080000915,164.7163666000124,None,163.72265840000182,None,163.72265840000182,None,163.72265840000182,None,165.9330226200036,None,165.9330226200036,None,165.9330226200036,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
negative,neutral,1,j,l,,,,,1,6,24,3,,,,,,,,,,,,,prac,2,2,1,neutral,negative,l,l,1,0.7489684000029229,165.93301550000615,166.93305089999922,166.93305089999922,None,165.93301550000615,None,165.93301550000615,None,165.93301550000615,None,167.6833365200073,None,167.6833365200073,None,167.6833365200073,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,positive,1,k,k,,,,,1,7,25,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.715387300006114,167.68687570000475,168.70224410000083,168.66897840000456,None,167.68687570000475,None,167.68687570000475,None,167.68687570000475,None,169.3999555200062,None,169.3999555200062,None,169.3999555200062,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,negative,1,k,k,,,,,1,8,26,7,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.5654589000041597,169.40291699999943,170.40217790000315,170.38558080000803,None,169.40291699999943,None,169.40291699999943,None,169.40291699999943,None,170.96659452000313,None,170.96659452000313,None,170.96659452000313,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
positive,neutral,1,l,j,,,,,1,9,27,8,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,0.6820153000007849,170.9696416000079,171.96888820000459,171.96888820000459,None,170.9696416000079,None,170.9696416000079,None,170.9696416000079,None,172.64987922000728,None,172.64987922000728,None,172.64987922000728,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,positive,2,k,k,,,,,1,10,28,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.6310817999910796,172.66882630001055,173.68836990000273,173.64961570000742,None,172.66882630001055,None,172.66882630001055,None,172.66882630001055,None,174.28284712001187,None,174.28284712001187,None,174.28284712001187,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,negative,2,k,k,,,,,1,11,29,16,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.5995301000075415,174.28284559999884,175.28283180001017,175.28283180001017,None,174.28284559999884,None,174.28284559999884,None,174.28284559999884,None,175.88285852000263,None,175.88285852000263,None,175.88285852000263,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
negative,positive,2,j,l,,,,,1,12,30,15,,,,,,,,,,,,,prac,1,1,2,positive,negative,l,j,0,0.5814893000060692,175.8869682000077,176.89952150000317,176.88285120000364,None,175.8869682000077,None,175.8869682000077,None,175.8869682000077,None,177.46617910001078,None,177.46617910001078,None,177.46617910001078,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
positive,positive,1,l,j,,,,,1,13,31,2,,,,,,,,,,,,,prac,1,1,1,positive,positive,j,j,1,0.9013160000031348,178.46677450000425,179.4686905000126,179.45207759999903,None,178.46677450000425,None,178.46677450000425,None,178.46677450000425,None,180.36642382000718,None,180.36642382000718,None,180.36642382000718,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
negative,positive,1,j,l,,,,,1,14,32,6,,,,,,,,,,,,,prac,1,1,1,positive,negative,l,l,1,1.498491099991952,180.369783800008,181.38526940000884,181.36877050000476,None,180.369783800008,None,180.369783800008,None,180.369783800008,None,182.86640422000346,None,182.86640422000346,None,182.86640422000346,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
positive,negative,1,l,j,,,,,1,15,33,5,,,,,,,,,,,,,prac,1,1,1,negative,positive,j,j,1,0.7319940000015777,182.86959110001044,183.86861520000093,183.8520056999987,None,182.86959110001044,None,182.86959110001044,None,182.86959110001044,None,184.59965892000037,None,184.59965892000037,None,184.59965892000037,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
negative,negative,1,j,l,,,,,1,16,34,0,,,,,,,,,,,,,prac,1,1,1,negative,negative,l,l,1,0.848298099997919,184.60263459999987,185.6159442000062,185.59927140000218,None,184.60263459999987,None,184.60263459999987,None,184.60263459999987,None,186.4492682199998,None,186.4492682199998,None,186.4492682199998,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
negative,neutral,2,j,l,,,,,1,17,35,12,,,,,,,,,,,,,prac,1,1,2,neutral,negative,l,l,1,0.7157642999954987,186.4561926000024,187.46596800000407,187.44934490000014,None,186.4561926000024,None,186.4561926000024,None,186.4561926000024,None,188.16629692000424,None,188.16629692000424,None,188.16629692000424,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.16854220000096,None,None,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20092593,-0.34537038,1,0,0,0.01125121999939438,None,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
negative,negative,1,j,l,,,,,,,,,0,0,0,0,,,,,,,208.78229840000859,None,main,2,2,1,negative,negative,l,l,1,0.9450548000022536,210.78933120000875,211.80122780000966,211.7846317000076,None,210.78933120000875,None,210.78933120000875,None,210.78933120000875,None,212.73247812000773,None,212.73247812000773,None,212.73247812000773,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
positive,negative,1,l,j,,,,,,,,,0,1,1,5,,,,,,,,,main,1,1,1,negative,positive,j,j,1,0.7473596999916481,212.73873100000492,213.75139900000067,213.73269830000936,None,212.73873100000492,None,212.73873100000492,None,212.73873100000492,None,214.48237381999934,None,214.48237381999934,None,214.48237381999934,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
negative,positive,1,j,l,,,,,,,,,0,2,2,6,,,,,,,,,main,2,2,1,positive,negative,l,l,1,0.7976485999970464,214.48655710001185,215.50119780001114,215.48235260001093,None,214.48655710001185,None,214.48655710001185,None,214.48655710001185,None,216.28233242000715,None,216.28233242000715,None,216.28233242000715,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,negative,2,k,k,,,,,,,,,0,3,3,16,,,,,,,,,main,2,2,2,negative,neutral,k,k,1,0.6982434999954421,216.285824400009,217.3012017000001,217.28463160000683,None,216.285824400009,None,216.285824400009,None,216.285824400009,None,217.98226292001345,None,217.98226292001345,None,217.98226292001345,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
negative,negative,2,j,l,,,,,,,,,0,4,4,9,,,,,,,,,main,2,2,2,negative,negative,l,l,1,0.7158685000031255,217.98804080000264,218.99859980000474,218.98193280000123,None,217.98804080000264,None,217.98804080000264,None,217.98804080000264,None,219.69858812000166,None,219.69858812000166,None,219.69858812000166,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,positive,2,k,k,,,,,,,,,0,5,5,13,,,,,,,,,main,2,2,2,positive,neutral,k,k,1,0.7666095999884419,219.69967560000077,220.71527990000322,220.69861210000818,None,219.69967560000077,None,219.69967560000077,None,219.69967560000077,None,221.4677415200058,None,221.4677415200058,None,221.4677415200058,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,neutral,1,k,k,,,,,,,,,0,6,6,1,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,0.7484518999990541,221.4706264000124,222.48475250000774,222.46823420000146,None,221.4706264000124,None,221.4706264000124,None,221.4706264000124,None,223.2178212200015,None,223.2178212200015,None,223.2178212200015,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,neutral,2,k,k,,,,,,,,,0,7,7,10,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.6461911000078544,223.22072620000108,224.23443820000102,224.21776210000098,None,223.22072620000108,None,223.22072620000108,None,223.22072620000108,None,224.86547482001333,None,224.86547482001333,None,224.86547482001333,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
negative,neutral,1,j,l,,,,,,,,,0,8,8,3,,,,,,,,,main,1,1,1,neutral,negative,l,l,1,0.7510029999975814,224.8694930000056,225.88425709999865,225.86775900000066,None,224.8694930000056,None,224.8694930000056,None,224.8694930000056,None,226.61780702000397,None,226.61780702000397,None,226.61780702000397,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,positive,1,k,k,,,,,,,,,0,9,9,4,,,,,,,,,main,1,1,1,positive,neutral,k,k,1,0.6720461000077194,226.6220783000026,227.63431069999933,227.61542980000377,None,226.6220783000026,None,226.6220783000026,None,226.6220783000026,None,228.29248292001284,None,228.29248292001284,None,228.29248292001284,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
positive,positive,1,l,j,,,,,,,,,0,10,10,2,,,,,,,,,main,2,2,1,positive,positive,j,j,1,0.7876958000124432,228.29227350000292,229.29840520001017,229.281950900011,None,228.29227350000292,None,228.29227350000292,None,228.29227350000292,None,230.0817626200078,None,230.0817626200078,None,230.0817626200078,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
positive,positive,2,l,j,,,,,,,,,0,11,11,11,,,,,,,,,main,2,2,2,positive,positive,j,j,1,0.8656250000058208,230.08605199999874,231.0984260000114,231.0819671000063,None,230.08605199999874,None,230.08605199999874,None,230.08605199999874,None,231.94892842000263,None,231.94892842000263,None,231.94892842000263,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
positive,neutral,1,l,j,,,,,,,,,0,12,12,8,,,,,,,,,main,1,1,1,neutral,positive,j,j,1,0.7002638999983901,231.95247190000373,232.9675772000046,232.95097940000414,None,231.95247190000373,None,231.95247190000373,None,231.95247190000373,None,233.65091932001087,None,233.65091932001087,None,233.65091932001087,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
positive,neutral,2,l,j,,,,,,,,,0,13,13,17,,,,,,,,,main,1,1,2,neutral,positive,j,j,1,0.81523659999948,233.65374130000419,234.6675632000115,234.65091740000935,None,233.65374130000419,None,233.65374130000419,None,233.65374130000419,None,235.46762512000714,None,235.46762512000714,None,235.46762512000714,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
negative,neutral,2,j,l,,,,,,,,,0,14,14,12,,,,,,,,,main,1,1,2,neutral,negative,l,l,1,0.796366599999601,235.47072150000895,236.48417720000725,236.4676218000095,None,235.47072150000895,None,235.47072150000895,None,235.47072150000895,None,237.26563652000186,None,237.26563652000186,None,237.26563652000186,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
negative,positive,2,j,l,,,,,,,,,0,15,15,15,,,,,,,,,main,2,2,2,positive,negative,l,l,1,0.6316795999882743,237.2720749,238.2840625000099,238.26749550001114,None,237.2720749,None,237.2720749,None,237.2720749,None,238.89854302000458,None,238.89854302000458,None,238.89854302000458,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,negative,1,k,k,,,,,,,,,0,16,16,7,,,,,,,,,main,1,1,1,negative,neutral,k,k,1,0.6851564000098733,238.90218740000273,239.91508220000833,239.89815540000563,None,238.90218740000273,None,238.90218740000273,None,238.90218740000273,None,240.58148242001334,None,240.58148242001334,None,240.58148242001334,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
positive,negative,2,l,j,,,,,,,,,0,17,17,14,,,,,,,,,main,2,2,2,negative,positive,j,j,1,0.6935125000018161,240.58642360000522,241.59821530000772,241.58175580001262,None,240.58642360000522,None,240.58642360000522,None,240.58642360000522,None,242.28149342000688,None,242.28149342000688,None,242.28149342000688,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
positive,negative,1,l,j,,,,,,,,,1,0,18,5,,,,,,,,,main,2,2,1,negative,positive,j,j,1,0.7319655000028433,242.28491349999967,243.28447330000927,243.28447330000927,None,242.28491349999967,None,242.28491349999967,None,242.28491349999967,None,244.0151257200123,None,244.0151257200123,None,244.0151257200123,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
negative,neutral,2,j,l,,,,,,,,,1,1,19,12,,,,,,,,,main,1,1,2,neutral,negative,l,l,1,0.7651493000012124,244.0189071000059,245.033963400012,245.0174248000112,None,244.0189071000059,None,244.0189071000059,None,244.0189071000059,None,245.78176472000632,None,245.78176472000632,None,245.78176472000632,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,positive,1,k,k,,,,,,,,,1,2,20,4,,,,,,,,,main,1,1,1,positive,neutral,k,k,1,0.6647727000090526,245.78514720000385,246.80049629999849,246.78400369999872,None,245.78514720000385,None,245.78514720000385,None,245.78514720000385,None,247.44818792001024,None,247.44818792001024,None,247.44818792001024,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
positive,positive,1,l,j,,,,,,,,,1,3,21,2,,,,,,,,,main,2,2,1,positive,positive,j,j,1,0.7989993999945,247.45466300001135,248.46729950000008,248.45069630000216,None,247.45466300001135,None,247.45466300001135,None,247.45466300001135,None,249.2488255200078,None,249.2488255200078,None,249.2488255200078,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
positive,neutral,2,l,j,,,,,,,,,1,4,22,17,,,,,,,,,main,2,2,2,neutral,positive,j,j,1,0.6140598999918438,249.2672467000084,250.28129199999967,250.24797670000407,None,249.2672467000084,None,249.2672467000084,None,249.2672467000084,None,250.86459532001027,None,250.86459532001027,None,250.86459532001027,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,negative,1,k,k,,,,,,,,,1,5,23,7,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.7987412999937078,250.86558030000015,251.8646379999991,251.8646379999991,None,250.86558030000015,None,250.86558030000015,None,250.86558030000015,None,252.66496092000307,None,252.66496092000307,None,252.66496092000307,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
neutral,neutral,1,k,k,,,,,,,,,1,6,24,1,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,0.6315058999898611,252.6684782000084,253.68178350001108,253.66724870000326,None,252.6684782000084,None,252.6684782000084,None,252.6684782000084,None,254.29825672000152,None,254.29825672000152,None,254.29825672000152,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
negative,positive,1,j,l,,,,,,,,,1,7,25,6,,,,,,,,,main,2,2,1,positive,negative,l,l,1,0.6007730999990599,254.30170660000294,255.31515280000167,255.30052360000263,None,254.30170660000294,None,254.30170660000294,None,254.30170660000294,None,255.90040972000133,None,255.90040972000133,None,255.90040972000133,None,,,,,,,,,,,,,017,2022-05-12_17h52.30.403,Main,2022.1.1,60.18853456310108,
