target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
neutral,negative,1,k,k,,,,,0,11,11,7,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.7610160000622272,122.4419166999869,123.45082360005472,123.43416609999258,None,122.4419166999869,None,122.4419166999869,None,122.4419166999869,None,124.20081824004883,None,124.20081824004883,None,124.20081824004883,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,negative,1,l,j,,,,,0,12,12,5,,,,,,,,,,,,,prac,2,2,1,negative,positive,j,j,1,0.9153930000029504,124.20387129997835,125.21747999999207,125.20111839997116,None,124.20387129997835,None,124.20387129997835,None,124.20387129997835,None,126.11745323996293,None,126.11745323996293,None,126.11745323996293,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
neutral,neutral,2,k,k,,,,,0,13,13,10,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.7484175999416038,126.1208172000479,127.13419310003519,127.12035890005063,None,126.1208172000479,None,126.1208172000479,None,126.1208172000479,None,127.86738754004473,None,127.86738754004473,None,127.86738754004473,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,positive,2,l,j,,,,,0,14,14,11,,,,,,,,,,,,,prac,1,1,2,positive,positive,j,j,1,0.6821398999309167,127.87076199997682,128.8673675999744,128.8673675999744,None,127.87076199997682,None,127.87076199997682,None,127.87076199997682,None,129.5507777400664,None,129.5507777400664,None,129.5507777400664,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,positive,1,l,j,,,,,0,15,15,2,,,,,,,,,,,,,prac,1,1,1,positive,positive,j,j,1,0.7321109999902546,129.55419140006416,130.5674295000499,130.55068640003446,None,129.55419140006416,None,129.55419140006416,None,129.55419140006416,None,131.2841532400227,None,131.2841532400227,None,131.2841532400227,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
neutral,positive,1,k,k,,,,,0,16,16,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.6816435999935493,131.28789779997896,132.30063670000527,132.28400660003535,None,131.28789779997896,None,131.28789779997896,None,131.28789779997896,None,132.96734534004935,None,132.96734534004935,None,132.96734534004935,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
negative,neutral,1,j,l,,,,,0,17,17,3,,,,,,,,,,,,,prac,2,2,1,neutral,negative,l,l,1,0.8654235999565572,132.970505699981,133.98395210003946,133.96728790004272,None,132.970505699981,None,132.970505699981,None,132.970505699981,None,134.8340165399597,None,134.8340165399597,None,134.8340165399597,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,neutral,1,l,j,,,,,1,0,18,8,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,1.1982838999247178,134.83694509998895,135.85067760001402,135.83687030000146,None,134.83694509998895,None,134.83694509998895,None,134.83694509998895,None,137.03388034004018,None,137.03388034004018,None,137.03388034004018,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
neutral,neutral,2,k,k,,,,,1,1,19,10,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.8655373000074178,137.03706480003893,138.05067769996822,138.03387689997908,None,137.03706480003893,None,137.03706480003893,None,137.03706480003893,None,138.900501740037,None,138.900501740037,None,138.900501740037,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
negative,positive,1,j,l,,,,,1,2,20,6,,,,,,,,,,,,,prac,1,1,1,positive,negative,l,l,1,1.1152502000331879,138.90365270001348,139.91716259997338,139.88394770002924,None,138.90365270001348,None,138.90365270001348,None,138.90365270001348,None,141.01711393996374,None,141.01711393996374,None,141.01711393996374,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
negative,negative,2,j,l,,,,,1,3,21,9,,,,,,,,,,,,,prac,1,1,2,negative,negative,l,l,1,0.9486887999810278,141.02106409997214,142.03377860004548,142.017120399978,None,141.02106409997214,None,141.02106409997214,None,141.02106409997214,None,142.96712834002682,None,142.96712834002682,None,142.96712834002682,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
negative,neutral,2,j,l,,,,,1,4,22,12,,,,,,,,,,,,,prac,1,1,2,neutral,negative,l,l,1,1.0495196999982,142.9699695999734,143.98374719999265,143.9671304000076,None,142.9699695999734,None,142.9699695999734,None,142.9699695999734,None,145.01689034000736,None,145.01689034000736,None,145.01689034000736,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,negative,1,l,j,,,,,1,5,23,5,,,,,,,,,,,,,prac,2,2,1,negative,positive,j,j,1,0.7312167999334633,145.0365420000162,146.05036950006615,146.0170340000186,None,145.0365420000162,None,145.0365420000162,None,145.0365420000162,None,146.75033143999752,None,146.75033143999752,None,146.75033143999752,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,neutral,2,l,j,,,,,1,6,24,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,j,j,1,0.7319428999908268,146.75354579999112,147.76697100000456,147.7503074000124,None,146.75354579999112,None,146.75354579999112,None,146.75354579999112,None,148.48367334004723,None,148.48367334004723,None,148.48367334004723,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,positive,2,l,j,,,,,1,7,25,11,,,,,,,,,,,,,prac,1,1,2,positive,positive,j,j,1,0.6650599999120459,148.48684150003828,149.50029270001687,149.48362800001632,None,148.48684150003828,None,148.48684150003828,None,148.48684150003828,None,150.1502815399901,None,150.1502815399901,None,150.1502815399901,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
negative,negative,1,j,l,,,,,1,8,26,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,l,j,0,1.198879399918951,150.15393020003103,151.16693379997741,151.15025379997678,None,150.15393020003103,None,150.15393020003103,None,150.15393020003103,None,152.35021679999772,None,152.35021679999772,None,152.35021679999772,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
negative,neutral,1,j,l,,,,,1,9,27,3,,,,,,,,,,,,,prac,2,2,1,neutral,negative,l,l,1,1.0699041999178007,153.35017610003706,154.35019220004324,154.33357310004067,None,153.35017610003706,None,153.35017610003706,None,153.35017610003706,None,155.41679664001566,None,155.41679664001566,None,155.41679664001566,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
negative,positive,2,j,l,,,,,1,10,28,15,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,l,1,0.9151155999861658,155.42053460003808,156.43346089997794,156.41678359999787,None,155.42053460003808,None,155.42053460003808,None,155.42053460003808,None,157.33350364001234,None,157.33350364001234,None,157.33350364001234,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
neutral,positive,2,k,k,,,,,1,11,29,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.7659515000414103,157.33805060002487,158.35016000003088,158.33341550000478,None,157.33805060002487,None,157.33805060002487,None,157.33805060002487,None,159.10005974000086,None,159.10005974000086,None,159.10005974000086,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,negative,2,l,j,,,,,1,12,30,14,,,,,,,,,,,,,prac,2,2,2,negative,positive,j,j,1,0.713930300087668,159.10456440004054,160.1167293000035,160.10005530004855,None,159.10456440004054,None,159.10456440004054,None,159.10456440004054,None,160.81671333998673,None,160.81671333998673,None,160.81671333998673,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
neutral,negative,1,k,k,,,,,1,13,31,7,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.7144740999210626,160.82070879999083,161.8333632000722,161.81670079997275,None,160.82070879999083,None,160.82070879999083,None,160.82070879999083,None,162.5333139400347,None,162.5333139400347,None,162.5333139400347,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,positive,1,l,j,,,,,1,14,32,2,,,,,,,,,,,,,prac,1,1,1,positive,positive,j,j,1,0.7150998999131843,162.5500539999921,163.54996620002203,163.5333475000225,None,162.5500539999921,None,162.5500539999921,None,162.5500539999921,None,164.24998734005493,None,164.24998734005493,None,164.24998734005493,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
neutral,positive,1,k,k,,,,,1,15,33,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.7487092000665143,164.2569697999861,165.26674520003144,165.24999170005322,None,164.2569697999861,None,164.2569697999861,None,164.2569697999861,None,165.99991304007125,None,165.99991304007125,None,165.99991304007125,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
neutral,neutral,1,k,k,,,,,1,16,34,1,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.7143792000133544,166.016591600026,167.01658389996737,166.9999162000604,None,166.016591600026,None,166.016591600026,None,166.016591600026,None,167.71652583997928,None,167.71652583997928,None,167.71652583997928,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
neutral,negative,2,k,k,,,,,1,17,35,16,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.7321496999356896,167.72047469997779,168.73319170007017,168.71663779998198,None,167.72047469997779,None,167.72047469997779,None,167.72047469997779,None,169.4498418400646,None,169.4498418400646,None,169.4498418400646,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.44983830000274,None,None,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3351852,-0.033333335,1,0,0,0.011070240056142211,None,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
neutral,negative,2,k,k,,,,,,,,,0,0,0,16,,,,,,,175.94975320005324,None,main,1,1,2,negative,neutral,k,k,1,1.1423682000022382,177.95863660005853,178.96630440000445,178.94962460000534,None,177.95863660005853,None,177.95863660005853,None,177.95863660005853,None,180.0996291399817,None,180.0996291399817,None,180.0996291399817,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
neutral,negative,1,k,k,,,,,,,,,0,1,1,7,,,,,,,,,main,1,1,1,negative,neutral,k,k,1,0.7473683999851346,180.10469040006865,181.11625439999625,181.0995959000429,None,180.10469040006865,None,180.10469040006865,None,180.10469040006865,None,181.84956783998058,None,181.84956783998058,None,181.84956783998058,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,negative,2,l,j,,,,,,,,,0,2,2,14,,,,,,,,,main,1,1,2,negative,positive,j,j,1,0.7307151999557391,181.85363250004593,182.86629250005353,182.84955539996736,None,181.85363250004593,None,181.85363250004593,None,181.85363250004593,None,183.5828626400209,None,183.5828626400209,None,183.5828626400209,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
negative,positive,2,j,l,,,,,,,,,0,3,3,15,,,,,,,,,main,1,1,2,positive,negative,l,l,1,0.9642982999794185,183.5869103000732,184.59951400000136,184.58283179998398,None,183.5869103000732,None,183.5869103000732,None,183.5869103000732,None,185.54954714000922,None,185.54954714000922,None,185.54954714000922,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,positive,2,l,j,,,,,,,,,0,4,4,11,,,,,,,,,main,2,2,2,positive,positive,j,j,1,0.8146377999801189,185.5538492000196,186.5662579999771,186.54946810007095,None,185.5538492000196,None,185.5538492000196,None,185.5538492000196,None,187.3658396400162,None,187.3658396400162,None,187.3658396400162,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
negative,negative,1,j,l,,,,,,,,,0,5,5,0,,,,,,,,,main,2,2,1,negative,negative,l,l,1,1.2652387000853196,187.36919200001284,188.38287960004527,188.36612020002212,None,187.36919200001284,None,187.36919200001284,None,187.36919200001284,None,189.63246983998687,None,189.63246983998687,None,189.63246983998687,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,neutral,1,l,j,,,,,,,,,0,6,6,8,,,,,,,,,main,1,1,1,neutral,positive,j,j,1,0.7817814000882208,189.63612629997078,190.6493833999848,190.6327701000264,None,189.63612629997078,None,189.63612629997078,None,189.63612629997078,None,191.41605543995973,None,191.41605543995973,None,191.41605543995973,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
neutral,positive,2,k,k,,,,,,,,,0,7,7,13,,,,,,,,,main,1,1,2,positive,neutral,k,k,1,0.6650488999439403,191.41954410006292,192.43269639997743,192.4160353000043,None,191.41954410006292,None,191.41954410006292,None,191.41954410006292,None,193.08266744004794,None,193.08266744004794,None,193.08266744004794,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
negative,negative,2,j,l,,,,,,,,,0,8,8,9,,,,,,,,,main,1,1,2,negative,negative,l,l,1,0.7983223999617621,193.08597030001692,194.0993125999812,194.08265930006746,None,193.08597030001692,None,193.08597030001692,None,193.08597030001692,None,194.8826299400418,None,194.8826299400418,None,194.8826299400418,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
neutral,positive,1,k,k,,,,,,,,,0,9,9,4,,,,,,,,,main,1,1,1,positive,neutral,k,k,1,0.7317207000451162,194.88616029999685,195.8993004000513,195.88262250006665,None,194.88616029999685,None,194.88616029999685,None,194.88616029999685,None,196.61593244002432,None,196.61593244002432,None,196.61593244002432,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,negative,1,l,j,,,,,,,,,0,10,10,5,,,,,,,,,main,1,1,1,negative,positive,j,j,1,0.5991128000896424,196.61939060001168,197.6325706000207,197.6159573000623,None,196.61939060001168,None,196.61939060001168,None,196.61939060001168,None,198.21586104003944,None,198.21586104003944,None,198.21586104003944,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,positive,1,l,j,,,,,,,,,0,11,11,2,,,,,,,,,main,2,2,1,positive,positive,j,j,1,0.6142479999689385,198.22010669996962,199.23252730001695,199.21587860002182,None,198.22010669996962,None,198.22010669996962,None,198.22010669996962,None,199.83253164006163,None,199.83253164006163,None,199.83253164006163,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
neutral,neutral,2,k,k,,,,,,,,,0,12,12,10,,,,,,,,,main,1,1,2,neutral,neutral,k,k,1,0.6816562000894919,199.8360387000721,200.84916910005268,200.83249010005966,None,199.8360387000721,None,199.8360387000721,None,199.8360387000721,None,201.5158256400493,None,201.5158256400493,None,201.5158256400493,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
negative,neutral,1,j,l,,,,,,,,,0,13,13,3,,,,,,,,,main,2,2,1,neutral,negative,l,l,1,0.7816079999320209,201.5194961000234,202.53253970004153,202.51581410004292,None,201.5194961000234,None,201.5194961000234,None,201.5194961000234,None,203.29921024000504,None,203.29921024000504,None,203.29921024000504,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
negative,positive,1,j,l,,,,,,,,,0,14,14,6,,,,,,,,,main,2,2,1,positive,negative,l,l,1,0.6652553000021726,203.30291590001434,204.3157707999926,204.3019722000463,None,203.30291590001434,None,203.30291590001434,None,203.30291590001434,None,204.96583823998225,None,204.96583823998225,None,204.96583823998225,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
neutral,neutral,1,k,k,,,,,,,,,0,15,15,1,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,0.6646212000632659,204.96971179998945,205.9823813000694,205.96865619998425,None,204.96971179998945,None,204.96971179998945,None,204.96971179998945,None,206.6323629399878,None,206.6323629399878,None,206.6323629399878,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,neutral,2,l,j,,,,,,,,,0,16,16,17,,,,,,,,,main,2,2,2,neutral,positive,j,j,1,1.1984908999875188,206.6358158000512,207.64901539997663,207.6323473000666,None,206.6358158000512,None,206.6358158000512,None,206.6358158000512,None,208.83232944003538,None,208.83232944003538,None,208.83232944003538,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
negative,neutral,2,j,l,,,,,,,,,0,17,17,12,,,,,,,,,main,1,1,2,neutral,negative,l,l,1,0.7975715000648052,208.83635930006858,209.84897869999986,209.83231990004424,None,208.83635930006858,None,208.83635930006858,None,208.83635930006858,None,210.632306540024,None,210.632306540024,None,210.632306540024,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,neutral,2,l,j,,,,,,,,,1,0,18,17,,,,,,,,,main,2,2,2,neutral,positive,j,j,1,0.7651848000241444,210.63610420003533,211.6489211000735,211.63239529996645,None,210.63610420003533,None,210.63610420003533,None,210.63610420003533,None,212.3989224400022,None,212.3989224400022,None,212.3989224400022,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
negative,negative,2,j,l,,,,,,,,,1,1,19,9,,,,,,,,,main,2,2,2,negative,negative,l,l,1,0.8149143999908119,212.40265050006565,213.41558929998428,213.39891340001486,None,212.40265050006565,None,212.40265050006565,None,212.40265050006565,None,214.21556443999287,None,214.21556443999287,None,214.21556443999287,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
neutral,neutral,2,k,k,,,,,,,,,1,2,20,10,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.7327308999374509,214.21912839997094,215.23224559996743,215.21552750002593,None,214.21912839997094,None,214.21912839997094,None,214.21912839997094,None,215.94883853999198,None,215.94883853999198,None,215.94883853999198,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
negative,negative,1,j,l,,,,,,,,,1,3,21,0,,,,,,,,,main,1,1,1,negative,negative,l,l,1,0.947417699964717,215.9530136999674,216.96549279999454,216.9488127999939,None,215.9530136999674,None,215.9530136999674,None,215.9530136999674,None,217.89887333997757,None,217.89887333997757,None,217.89887333997757,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
neutral,negative,2,k,k,,,,,,,,,1,4,22,16,,,,,,,,,main,2,2,2,negative,neutral,k,k,1,0.7648400000762194,217.90224460000172,218.9183620000258,218.8987854999723,None,217.90224460000172,None,217.90224460000172,None,217.90224460000172,None,219.66544324007117,None,219.66544324007117,None,219.66544324007117,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,neutral,1,l,j,,,,,,,,,1,5,23,8,,,,,,,,,main,1,1,1,neutral,positive,j,j,1,0.5819010999985039,219.668776000035,220.6820577000035,220.66540519997943,None,219.668776000035,None,219.668776000035,None,219.668776000035,None,221.2487204400706,None,221.2487204400706,None,221.2487204400706,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
positive,negative,2,l,j,,,,,,,,,1,6,24,14,,,,,,,,,main,1,1,2,negative,positive,j,j,1,1.3983134999871254,221.2521904000314,222.26539399998728,222.24872440006584,None,221.2521904000314,None,221.2521904000314,None,221.2521904000314,None,223.64884333998197,None,223.64884333998197,None,223.64884333998197,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
negative,positive,1,j,l,,,,,,,,,1,7,25,6,,,,,,,,,main,2,2,1,positive,negative,l,l,1,0.7316444999305531,223.65208640007768,224.66533540003002,224.64873130002525,None,223.65208640007768,None,223.65208640007768,None,223.65208640007768,None,225.38202613998436,None,225.38202613998436,None,225.38202613998436,None,,,,,,,,,,,,,003,2022-05-05_17h26.19.882,Main,2022.1.1,59.99912403405818,
