target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
positive,neutral,1,l,j,,,,,0,9,9,8,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,0.7660144999972545,106.95314120000694,107.95288529997924,107.93591120000929,None,106.95314120000694,None,106.95314120000694,None,106.95314120000694,None,108.7025075699843,None,108.7025075699843,None,108.7025075699843,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,positive,1,j,l,,,,,0,10,10,6,,,,,,,,,,,,,prac,2,2,1,positive,negative,l,j,0,0.6312421999755315,108.70307799999136,109.70258280000417,109.70258280000417,None,108.70307799999136,None,108.70307799999136,None,108.70307799999136,None,110.33591329999035,None,110.33591329999035,None,110.33591329999035,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,neutral,2,j,l,,,,,0,11,11,12,,,,,,,,,,,,,prac,1,1,2,neutral,negative,l,l,1,1.0377274999627843,111.3370186999673,112.33846850000555,112.32179650000762,None,111.3370186999673,None,111.3370186999673,None,111.3370186999673,None,113.36941587000038,None,113.36941587000038,None,113.36941587000038,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
positive,negative,2,l,j,,,,,0,12,12,14,,,,,,,,,,,,,prac,1,1,2,negative,positive,j,j,1,0.6806134000071324,113.37384309998015,114.386165599979,114.3694886000012,None,113.37384309998015,None,113.37384309998015,None,113.37384309998015,None,115.05286316999118,None,115.05286316999118,None,115.05286316999118,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,positive,2,k,k,,,,,0,13,13,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.4985177000053227,115.0567744,116.06946470000548,116.03848039999139,None,115.0567744,None,115.0567744,None,115.0567744,None,116.55243456998724,None,116.55243456998724,None,116.55243456998724,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,negative,1,j,l,,,,,0,14,14,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,l,l,1,0.6318541000364348,116.55932629999006,117.5696736999671,117.55275530001381,None,116.55932629999006,None,116.55932629999006,None,116.55932629999006,None,118.18601377000451,None,118.18601377000451,None,118.18601377000451,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,neutral,1,k,k,,,,,0,15,15,1,,,,,,,,,,,,,prac,1,1,1,neutral,neutral,k,k,1,0.6814490000251681,118.19166579999728,119.2023350999807,119.18589759996394,None,118.19166579999728,None,118.19166579999728,None,118.19166579999728,None,119.86895087001031,None,119.86895087001031,None,119.86895087001031,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,negative,1,k,k,,,,,0,16,16,7,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.5826559000415727,119.86901249998482,120.86902669997653,120.86902669997653,None,119.86901249998482,None,119.86901249998482,None,119.86901249998482,None,121.45295966999257,None,121.45295966999257,None,121.45295966999257,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,neutral,1,j,l,,,,,0,17,17,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,l,l,1,0.9318457000190392,121.45666510000592,122.46932819997892,122.4549542000168,None,121.45666510000592,None,121.45666510000592,None,121.45666510000592,None,123.38590346999118,None,123.38590346999118,None,123.38590346999118,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,neutral,1,k,k,,,,,1,0,18,1,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.6152314999490045,123.39128599996911,124.40480379998917,124.38817749998998,None,123.39128599996911,None,123.39128599996911,None,123.39128599996911,None,125.00253906997969,None,125.00253906997969,None,125.00253906997969,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,negative,1,k,k,,,,,1,1,19,7,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.5668484999914654,125.00626970001031,126.02151320001576,126.00257359998068,None,125.00626970001031,None,125.00626970001031,None,125.00626970001031,None,126.5706386700098,None,126.5706386700098,None,126.5706386700098,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,negative,1,j,l,,,,,1,2,20,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,l,l,1,0.8138760000001639,126.57618570001796,127.58588659996167,127.57142609998118,None,126.57618570001796,None,126.57618570001796,None,126.57618570001796,None,128.3857810699905,None,128.3857810699905,None,128.3857810699905,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
positive,positive,2,l,j,,,,,1,3,21,11,,,,,,,,,,,,,prac,1,1,2,positive,positive,j,j,1,0.5816406999947503,128.4078372999793,129.41912249999586,129.38569059997099,None,128.4078372999793,None,128.4078372999793,None,128.4078372999793,None,129.9687638700183,None,129.9687638700183,None,129.9687638700183,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,positive,2,k,k,,,,,1,4,22,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.5657457999768667,129.96879159996752,130.96909089997644,130.96909089997644,None,129.96879159996752,None,129.96879159996752,None,129.96879159996752,None,131.53571997001418,None,131.53571997001418,None,131.53571997001418,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
positive,neutral,2,l,j,,,,,1,5,23,17,,,,,,,,,,,,,prac,1,1,2,neutral,positive,j,j,1,0.548471000045538,131.53605419996893,132.5354749999824,132.5354749999824,None,131.53605419996893,None,131.53605419996893,None,131.53605419996893,None,133.08573806996574,None,133.08573806996574,None,133.08573806996574,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,negative,2,j,l,,,,,1,6,24,9,,,,,,,,,,,,,prac,1,1,2,negative,negative,l,l,1,0.6363089000224136,133.08969699998852,134.10468340001535,134.0714513999992,None,133.08969699998852,None,133.08969699998852,None,133.08969699998852,None,134.7203105699795,None,134.7203105699795,None,134.7203105699795,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,positive,2,j,l,,,,,1,7,25,15,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,l,1,0.7280597999924794,134.72607109998353,135.73784640000667,135.72130889998516,None,134.72607109998353,None,134.72607109998353,None,134.72607109998353,None,136.4523096699908,None,136.4523096699908,None,136.4523096699908,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,neutral,2,j,l,,,,,1,8,26,12,,,,,,,,,,,,,prac,2,2,2,neutral,negative,l,l,1,0.551061199977994,136.45578409999143,137.4712797999964,137.45464870001888,None,136.45578409999143,None,136.45578409999143,None,136.45578409999143,None,138.004378870019,None,138.004378870019,None,138.004378870019,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,positive,1,j,l,,,,,1,9,27,6,,,,,,,,,,,,,prac,2,2,1,positive,negative,l,l,1,0.59664259996498,138.00894329999574,139.01922379998723,139.00259360001655,None,138.00894329999574,None,138.00894329999574,None,138.00894329999574,None,139.60224737000536,None,139.60224737000536,None,139.60224737000536,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,neutral,2,k,k,,,,,1,10,28,10,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.6147622000426054,139.60613400000148,140.6187964999699,140.60191019997,None,139.60613400000148,None,139.60613400000148,None,139.60613400000148,None,141.218490369973,None,141.218490369973,None,141.218490369973,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,neutral,1,j,l,,,,,1,11,29,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,l,l,1,0.5990152999875136,141.21912759996485,142.2185486999806,142.2185486999806,None,141.21912759996485,None,141.21912759996485,None,141.21912759996485,None,142.81883706997033,None,142.81883706997033,None,142.81883706997033,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
positive,positive,1,l,j,,,,,1,12,30,2,,,,,,,,,,,,,prac,2,2,1,positive,positive,j,l,0,0.5652053999947384,142.8224307000055,143.83570349996444,143.81911789998412,None,142.8224307000055,None,142.8224307000055,None,142.8224307000055,None,144.38551300001564,None,144.38551300001564,None,144.38551300001564,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
positive,neutral,1,l,j,,,,,1,13,31,8,,,,,,,,,,,,,prac,1,1,1,neutral,positive,j,j,1,1.1678975999820977,145.38683540001512,146.38547029998153,146.37110129999928,None,145.38683540001512,None,145.38683540001512,None,145.38683540001512,None,147.55204877001816,None,147.55204877001816,None,147.55204877001816,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,positive,1,k,k,,,,,1,14,32,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.7486425000242889,147.55541630001971,148.57104750000872,148.55440129997442,None,147.55541630001971,None,147.55541630001971,None,147.55541630001971,None,149.30201976997196,None,149.30201976997196,None,149.30201976997196,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
positive,negative,1,l,j,,,,,1,15,33,5,,,,,,,,,,,,,prac,1,1,1,negative,positive,j,j,1,0.9512180999736302,149.3053412999725,150.31836139998632,150.30166290001944,None,149.3053412999725,None,149.3053412999725,None,149.3053412999725,None,151.2516743699729,None,151.2516743699729,None,151.2516743699729,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,negative,2,k,k,,,,,1,16,34,16,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.6457845999975689,151.2543338999967,152.26834070001496,152.25167079997482,None,151.2543338999967,None,151.2543338999967,None,151.2543338999967,None,152.90161706996733,None,152.90161706996733,None,152.90161706996733,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
positive,negative,2,l,j,,,,,1,17,35,14,,,,,,,,,,,,,prac,1,1,2,negative,positive,j,j,1,0.6156453000148758,152.90184449998196,153.90197890001582,153.90197890001582,None,152.90184449998196,None,152.90184449998196,None,152.90184449998196,None,154.51864496997442,None,154.51864496997442,None,154.51864496997442,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.5210341999773,None,None,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65833336,-0.33425927,1,0,0,0.011006170010659844,None,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,positive,2,k,k,,,,,,,,,0,0,0,13,,,,,,,160.33526339998934,None,main,1,1,2,positive,neutral,k,k,1,0.6438909000135027,162.3395285999868,163.3514259000076,163.33476970001357,None,162.3395285999868,None,162.3395285999868,None,162.3395285999868,None,163.98472716997495,None,163.98472716997495,None,163.98472716997495,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,negative,1,j,l,,,,,,,,,0,1,1,0,,,,,,,,,main,2,2,1,negative,negative,l,l,1,0.6808739999542013,163.9863446999807,165.00143389997538,164.9847679999657,None,163.9863446999807,None,163.9863446999807,None,163.9863446999807,None,165.66806396999746,None,165.66806396999746,None,165.66806396999746,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,positive,1,k,k,,,,,,,,,0,2,2,4,,,,,,,,,main,1,1,1,positive,neutral,k,k,1,0.6162599000381306,165.67442070000106,166.6848831999814,166.6707001000177,None,165.67442070000106,None,165.67442070000106,None,165.67442070000106,None,167.28498587001232,None,167.28498587001232,None,167.28498587001232,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,neutral,2,k,k,,,,,,,,,0,3,3,10,,,,,,,,,main,1,1,2,neutral,neutral,k,k,1,0.6305318999802694,167.28944580000825,168.30386609997367,168.28503450000426,None,167.28944580000825,None,167.28944580000825,None,167.28944580000825,None,168.91830636998057,None,168.91830636998057,None,168.91830636998057,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,neutral,2,j,l,,,,,,,,,0,4,4,12,,,,,,,,,main,2,2,2,neutral,negative,l,l,1,0.7151227000285871,168.92431590001797,169.93526529998053,169.91867549996823,None,168.92431590001797,None,168.92431590001797,None,168.92431590001797,None,170.6349215699651,None,170.6349215699651,None,170.6349215699651,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
positive,positive,1,l,j,,,,,,,,,0,5,5,2,,,,,,,,,main,1,1,1,positive,positive,j,j,1,0.9316025000298396,170.6410409999662,171.65395389997866,171.63544819998788,None,170.6410409999662,None,170.6410409999662,None,170.6410409999662,None,172.5682006700139,None,172.5682006700139,None,172.5682006700139,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
positive,neutral,2,l,j,,,,,,,,,0,6,6,17,,,,,,,,,main,2,2,2,neutral,positive,j,j,1,0.6647147000185214,172.58496010000817,173.58707359997788,173.5705556999892,None,172.58496010000817,None,172.58496010000817,None,172.58496010000817,None,174.2344367699756,None,174.2344367699756,None,174.2344367699756,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,neutral,1,k,k,,,,,,,,,0,7,7,1,,,,,,,,,main,2,2,1,neutral,neutral,k,k,1,0.6482451999909244,174.23450209997827,175.23449770000298,175.23449770000298,None,174.23450209997827,None,174.23450209997827,None,174.23450209997827,None,175.88448297000141,None,175.88448297000141,None,175.88448297000141,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,negative,1,k,k,,,,,,,,,0,8,8,7,,,,,,,,,main,1,1,1,negative,neutral,k,k,1,0.5649947000201792,175.88463719998254,176.88447980000637,176.88447980000637,None,175.88463719998254,None,175.88463719998254,None,175.88463719998254,None,177.4511422700074,None,177.4511422700074,None,177.4511422700074,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,negative,2,j,l,,,,,,,,,0,9,9,9,,,,,,,,,main,1,1,2,negative,negative,l,l,1,0.782159700000193,177.4544778999989,178.45388809998985,178.45388809998985,None,177.4544778999989,None,177.4544778999989,None,177.4544778999989,None,179.23470897001098,None,179.23470897001098,None,179.23470897001098,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
positive,negative,2,l,j,,,,,,,,,0,10,10,14,,,,,,,,,main,2,2,2,negative,positive,j,j,1,0.6815589000470936,179.23852840001928,180.25367920001736,180.23704719997477,None,179.23852840001928,None,179.23852840001928,None,179.23852840001928,None,180.91800886998536,None,180.91800886998536,None,180.91800886998536,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,positive,2,j,l,,,,,,,,,0,11,11,15,,,,,,,,,main,2,2,2,positive,negative,l,l,1,0.7320757000125013,180.92163629998686,181.93698419997236,181.91805119998753,None,180.92163629998686,None,180.92163629998686,None,180.92163629998686,None,182.651322969998,None,182.651322969998,None,182.651322969998,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,neutral,1,j,l,,,,,,,,,0,12,12,3,,,,,,,,,main,1,1,1,neutral,negative,l,l,1,0.615192900004331,182.65523570001824,183.67025239998475,183.65364550001686,None,182.65523570001824,None,182.65523570001824,None,182.65523570001824,None,184.26845676999656,None,184.26845676999656,None,184.26845676999656,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
positive,negative,1,l,j,,,,,,,,,0,13,13,5,,,,,,,,,main,1,1,1,negative,positive,j,j,1,0.7986134000238962,184.27420649997657,185.29808599996613,185.27591540000867,None,184.27420649997657,None,184.27420649997657,None,184.27420649997657,None,186.0675794699986,None,186.0675794699986,None,186.0675794699986,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
positive,positive,2,l,j,,,,,,,,,0,14,14,11,,,,,,,,,main,1,1,2,positive,positive,j,j,1,0.8311153000104241,186.06912820000434,187.08448999997927,187.06760790001135,None,186.06912820000434,None,186.06912820000434,None,186.06912820000434,None,187.90125406999724,None,187.90125406999724,None,187.90125406999724,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,negative,2,k,k,,,,,,,,,0,15,15,16,,,,,,,,,main,2,2,2,negative,neutral,k,k,1,0.7150921000284143,187.9073614999652,188.92012309998972,188.90358430001652,None,187.9073614999652,None,187.9073614999652,None,187.9073614999652,None,189.61786056997371,None,189.61786056997371,None,189.61786056997371,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,positive,1,j,l,,,,,,,,,0,16,16,6,,,,,,,,,main,1,1,1,positive,negative,l,l,1,0.7315952000208199,189.63697160000447,190.65337279997766,190.61789080000017,None,189.63697160000447,None,189.63697160000447,None,189.63697160000447,None,191.35116957000574,None,191.35116957000574,None,191.35116957000574,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
positive,neutral,1,l,j,,,,,,,,,0,17,17,8,,,,,,,,,main,2,2,1,neutral,positive,j,j,1,0.8149315999471582,191.35732880001888,192.36786369996844,192.3534925999702,None,191.35732880001888,None,191.35732880001888,None,191.35732880001888,None,193.16778656998068,None,193.16778656998068,None,193.16778656998068,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,positive,2,j,l,,,,,,,,,1,0,18,15,,,,,,,,,main,2,2,2,positive,negative,l,l,1,0.7649155000108294,193.17142909998074,194.18709239998134,194.17034249997232,None,193.17142909998074,None,193.17142909998074,None,193.17142909998074,None,194.93439016998164,None,194.93439016998164,None,194.93439016998164,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
positive,negative,2,l,j,,,,,,,,,1,1,19,14,,,,,,,,,main,1,1,2,negative,positive,j,j,1,0.7144222999922931,194.93842500000028,195.95076009997865,195.9340627999627,None,194.93842500000028,None,194.93842500000028,None,194.93842500000028,None,196.65066976997187,None,196.65066976997187,None,196.65066976997187,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,neutral,1,k,k,,,,,,,,,1,2,20,1,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,0.6986791000235826,196.65073409996694,197.65087199996924,197.65087199996924,None,196.65073409996694,None,196.65073409996694,None,196.65073409996694,None,198.35070297000348,None,198.35070297000348,None,198.35070297000348,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
neutral,negative,1,k,k,,,,,,,,,1,3,21,7,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.5486967000178993,198.35635839996394,199.36773749999702,199.351056399988,None,198.35635839996394,None,198.35635839996394,None,198.35635839996394,None,199.90099016996683,None,199.90099016996683,None,199.90099016996683,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
positive,positive,1,l,j,,,,,,,,,1,4,22,2,,,,,,,,,main,2,2,1,positive,positive,j,j,1,0.8483819999964908,199.90458839997882,200.91987410001457,200.90336679999018,None,199.90458839997882,None,199.90458839997882,None,199.90458839997882,None,201.75095076999278,None,201.75095076999278,None,201.75095076999278,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
positive,neutral,2,l,j,,,,,,,,,1,5,23,17,,,,,,,,,main,2,2,2,neutral,positive,j,j,1,0.8317053000209853,201.754754900001,202.76989870000398,202.75325159996282,None,201.754754900001,None,201.754754900001,None,201.754754900001,None,203.58422297001235,None,203.58422297001235,None,203.58422297001235,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,positive,1,j,l,,,,,,,,,1,6,24,6,,,,,,,,,main,2,2,1,positive,negative,l,l,1,0.6975272999843583,203.588438900013,204.60676920000697,204.58954559999984,None,203.588438900013,None,203.588438900013,None,203.588438900013,None,205.28381306998781,None,205.28381306998781,None,205.28381306998781,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
negative,neutral,1,j,l,,,,,,,,,1,7,25,3,,,,,,,,,main,2,2,1,neutral,negative,l,l,1,0.7315840999945067,205.28406679996988,206.28385619999608,206.28385619999608,None,205.28406679996988,None,205.28406679996988,None,205.28406679996988,None,207.0171544699755,None,207.0171544699755,None,207.0171544699755,None,,,,,,,,,,,,,023,2022-05-18_17h22.39.163,Main,2022.1.1,61.09123609088335,
