target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,62.61048070000834,34.09096041001321,None,96.72580949999974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
,,,,,1,0,1,0,,,,,,,,,space,1.2065064000198618,100.04269411001296,None,101.27273080000305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
positive,negative,1,l,j,,,,,0,0,0,5,,,,,,,,,,,104.65919220002252,None,prac,2,2,1,negative,positive,j,j,1,1.6659228000207804,106.70028070002445,107.70897649999824,107.68954530000337,None,106.70028070002445,None,106.70028070002445,None,106.70028070002445,None,109.36168560001533,None,109.36168560001533,None,109.36168560001533,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
neutral,negative,2,k,k,,,,,0,1,1,16,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,1.1165066999965347,110.3915616000013,111.4061152000213,111.37272370001301,None,110.3915616000013,None,110.3915616000013,None,110.3915616000013,None,112.4894595100166,None,112.4894595100166,None,112.4894595100166,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
neutral,positive,2,k,k,,,,,0,2,2,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.6815567000012379,112.50479620002443,113.5060397000052,113.48933700000634,None,112.50479620002443,None,112.50479620002443,None,112.50479620002443,None,114.17271591000899,None,114.17271591000899,None,114.17271591000899,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
negative,positive,2,j,l,,,,,0,3,3,15,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,l,1,0.8663129999767989,114.17583190000732,115.17264900001464,115.17264900001464,None,114.17583190000732,None,114.17583190000732,None,114.17583190000732,None,116.04033481000515,None,116.04033481000515,None,116.04033481000515,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
negative,neutral,2,j,l,,,,,0,4,4,12,,,,,,,,,,,,,prac,2,2,2,neutral,negative,l,l,1,0.6515841000073124,116.0545654000016,117.05592650000472,117.03926990000764,None,116.0545654000016,None,116.0545654000016,None,116.0545654000016,None,117.68929231000656,None,117.68929231000656,None,117.68929231000656,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
negative,negative,2,j,l,,,,,0,5,5,9,,,,,,,,,,,,,prac,1,1,2,negative,negative,l,l,1,0.6307380000071134,117.70802730001742,118.72264610001002,118.68924430001061,None,117.70802730001742,None,117.70802730001742,None,117.70802730001742,None,119.32528701002302,None,119.32528701002302,None,119.32528701002302,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
neutral,positive,1,k,k,,,,,0,6,6,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.6626819999946747,119.3388826000155,120.33919040000183,120.32252710001194,None,119.3388826000155,None,119.3388826000155,None,119.3388826000155,None,120.98927291002182,None,120.98927291002182,None,120.98927291002182,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
negative,negative,1,j,l,,,,,0,7,7,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,l,l,1,0.881973299983656,120.99228950001998,121.98919030002435,121.97563280002214,None,120.99228950001998,None,120.99228950001998,None,120.99228950001998,None,122.87253031000436,None,122.87253031000436,None,122.87253031000436,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
positive,positive,1,l,j,,,,,0,8,8,2,,,,,,,,,,,,,prac,1,1,1,positive,positive,j,j,1,0.765176299988525,122.88915630002157,123.89194540001336,123.87248790002195,None,122.88915630002157,None,122.88915630002157,None,122.88915630002157,None,124.63915621000051,None,124.63915621000051,None,124.63915621000051,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
positive,neutral,2,l,j,,,,,0,9,9,17,,,,,,,,,,,,,prac,1,1,2,neutral,positive,j,j,1,0.6812221000145655,124.65843619999941,125.67534330001217,125.63917480001692,None,124.65843619999941,None,124.65843619999941,None,124.65843619999941,None,126.32265050999995,None,126.32265050999995,None,126.32265050999995,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
positive,positive,2,l,j,,,,,0,10,10,11,,,,,,,,,,,,,prac,2,2,2,positive,positive,j,j,1,0.5821818999829702,126.33913350000512,127.33906779999961,127.30858189999708,None,126.33913350000512,None,126.33913350000512,None,126.33913350000512,None,127.90608241001318,None,127.90608241001318,None,127.90608241001318,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
negative,positive,1,j,l,,,,,0,11,11,6,,,,,,,,,,,,,prac,1,1,1,positive,negative,l,l,1,0.7314840999897569,127.91662580001866,128.92235320000327,128.90863099999842,None,127.91662580001866,None,127.91662580001866,None,127.91662580001866,None,129.63877731002577,None,129.63877731002577,None,129.63877731002577,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
neutral,neutral,2,k,k,,,,,0,12,12,10,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.565432300005341,129.64524600000004,130.65568240001448,130.6252409000008,None,129.64524600000004,None,129.64524600000004,None,129.64524600000004,None,131.20565581001284,None,131.20565581001284,None,131.20565581001284,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
positive,negative,2,l,j,,,,,0,13,13,14,,,,,,,,,,,,,prac,1,1,2,negative,positive,j,j,1,0.6318444000207819,131.20849270001054,132.2223273999989,132.20852240000386,None,131.20849270001054,None,131.20849270001054,None,131.20849270001054,None,132.8389556099981,None,132.8389556099981,None,132.8389556099981,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
neutral,negative,1,k,k,,,,,0,14,14,7,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.7990610999986529,132.8520727000141,133.85561920001055,133.82229260000167,None,132.8520727000141,None,132.8520727000141,None,132.8520727000141,None,134.63892331000244,None,134.63892331000244,None,134.63892331000244,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
negative,neutral,1,j,l,,,,,0,15,15,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,l,l,1,0.7356000000145286,134.6428221000242,135.65557670002454,135.63891320000403,None,134.6428221000242,None,134.6428221000242,None,134.6428221000242,None,136.3723150100239,None,136.3723150100239,None,136.3723150100239,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
positive,neutral,1,l,j,,,,,0,16,16,8,,,,,,,,,,,,,prac,1,1,1,neutral,positive,j,j,1,0.810956500004977,136.38479170002392,137.38885940000182,137.37218669999857,None,136.38479170002392,None,136.38479170002392,None,136.38479170002392,None,138.18886211001956,None,138.18886211001956,None,138.18886211001956,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
neutral,neutral,1,k,k,,,,,0,17,17,1,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.7153391000174452,138.20468530000653,139.20554700001958,139.18886460000067,None,138.20468530000653,None,138.20468530000653,None,138.20468530000653,None,139.9054899100127,None,139.9054899100127,None,139.9054899100127,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
neutral,positive,2,k,k,,,,,1,0,18,13,,,,,,,,,,,,,prac,1,1,2,positive,neutral,k,k,1,0.6150408999819774,139.92526800002088,140.92210880000493,140.90828650002368,None,139.92526800002088,None,139.92526800002088,None,139.92526800002088,None,141.52192131001794,None,141.52192131001794,None,141.52192131001794,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
positive,positive,2,l,j,,,,,1,1,19,11,,,,,,,,,,,,,prac,1,1,2,positive,positive,j,j,1,0.633479600015562,141.52490170000237,142.5387730000075,142.52216350001981,None,141.52490170000237,None,141.52490170000237,None,141.52490170000237,None,143.1555057100166,None,143.1555057100166,None,143.1555057100166,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
negative,positive,1,j,l,,,,,1,2,20,6,,,,,,,,,,,,,prac,2,2,1,positive,negative,l,l,1,0.6807837999949697,143.16765730001498,144.17208540000138,144.15831510000862,None,143.16765730001498,None,143.16765730001498,None,143.16765730001498,None,144.83871131000052,None,144.83871131000052,None,144.83871131000052,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
positive,neutral,1,l,j,,,,,1,3,21,8,,,,,,,,,,,,,prac,1,1,1,neutral,positive,j,j,1,0.6984395000035875,144.85541690001264,145.8553914000222,145.8387136000092,None,144.85541690001264,None,144.85541690001264,None,144.85541690001264,None,146.53866561001342,None,146.53866561001342,None,146.53866561001342,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
neutral,negative,1,k,k,,,,,1,4,22,7,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.5822530000004917,146.54413470000145,147.55822720000288,147.5220101000159,None,146.54413470000145,None,146.54413470000145,None,146.54413470000145,None,148.12207511000162,None,148.12207511000162,None,148.12207511000162,None,,,,,,,,,,,,,,019,2022-05-13_15h30.21.601,Main,2022.1.1,58.891358397706654,
