target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,key_resp.rt,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
,,,,,0,0,0,0,,,,,,,,,space,59.09394249995239,17.9837359998608,None,77.09648509998806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
negative,positive,2,j,l,,,,,0,0,0,15,,,,,,,,,,,83.06568869994953,None,prac,1,1,2,positive,negative,l,l,1,1.9703189998399466,85.09922860004008,86.1129687000066,86.0796264000237,None,85.09922860004008,None,85.09922860004008,None,85.09922860004008,None,88.06434979988262,None,88.06434979988262,None,88.06434979988262,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
positive,negative,1,l,j,,,,,0,1,1,5,,,,,,,,,,,,,prac,1,1,1,negative,positive,j,j,1,1.7701735999435186,89.06535549997352,90.06542399991304,90.04884049994871,None,89.06535549997352,None,89.06535549997352,None,89.06535549997352,None,91.83205999992788,None,91.83205999992788,None,91.83205999992788,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
neutral,positive,2,k,k,,,,,0,2,2,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.7516892999410629,92.85786099988036,93.86343050003052,93.84675559983589,None,92.85786099988036,None,92.85786099988036,None,92.85786099988036,None,94.59673679999541,None,94.59673679999541,None,94.59673679999541,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
neutral,positive,1,k,k,,,,,0,3,3,4,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,k,1,0.8487935001030564,94.61043759994209,95.61339790001512,95.59675180003978,None,94.61043759994209,None,94.61043759994209,None,94.61043759994209,None,96.44605989994015,None,96.44605989994015,None,96.44605989994015,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
negative,neutral,2,j,l,,,,,0,4,4,12,,,,,,,,,,,,,prac,2,2,2,neutral,negative,l,l,1,2.017904599895701,96.45113209984265,97.46311270003207,97.44629239989445,None,96.45113209984265,None,96.45113209984265,None,96.45113209984265,None,99.46532760001719,None,99.46532760001719,None,99.46532760001719,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
positive,positive,2,l,j,,,,,0,5,5,11,,,,,,,,,,,,,prac,1,1,2,positive,positive,j,j,1,0.9703836999833584,100.4633523998782,101.46525619993918,101.44858710002154,None,100.4633523998782,None,100.4633523998782,None,100.4633523998782,None,102.43177129987161,None,102.43177129987161,None,102.43177129987161,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
positive,negative,2,l,j,,,,,0,6,6,14,,,,,,,,,,,,,prac,2,2,2,negative,positive,j,j,1,0.8645365999545902,102.45029189996421,103.46520279999822,103.43186969985254,None,102.45029189996421,None,102.45029189996421,None,102.45029189996421,None,104.29842700001318,None,104.29842700001318,None,104.29842700001318,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
negative,negative,1,j,l,,,,,0,7,7,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,l,l,1,0.8528084999416023,104.31547279981896,105.31510489992797,105.2985206998419,None,104.31547279981896,None,104.31547279981896,None,104.31547279981896,None,106.15132220003288,None,106.15132220003288,None,106.15132220003288,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
neutral,neutral,1,k,k,,,,,0,8,8,1,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.558956699911505,106.1590718999505,107.16250510001555,107.14583859988488,None,106.1590718999505,None,106.1590718999505,None,106.1590718999505,None,107.71249679995235,None,107.71249679995235,None,107.71249679995235,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
neutral,neutral,2,k,k,,,,,0,9,9,10,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.518063300056383,107.71249730000272,108.71510199992917,108.69850549986586,None,107.71249730000272,None,107.71249730000272,None,107.71249730000272,None,109.2317010998493,None,109.2317010998493,None,109.2317010998493,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
negative,positive,1,j,l,,,,,0,10,10,6,,,,,,,,,,,,,prac,1,1,1,positive,negative,l,l,1,0.8130501999985427,109.24759059981443,110.24833830003627,110.23175989999436,None,109.24759059981443,None,109.24759059981443,None,109.24759059981443,None,111.04611079983879,None,111.04611079983879,None,111.04611079983879,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
positive,neutral,1,l,j,,,,,0,11,11,8,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,0.9487826998811215,111.0650390998926,112.06496339989826,112.04842889984138,None,111.0650390998926,None,111.0650390998926,None,111.0650390998926,None,112.99607909990009,None,112.99607909990009,None,112.99607909990009,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
positive,positive,1,l,j,,,,,0,12,12,2,,,,,,,,,,,,,prac,1,1,1,positive,positive,j,j,1,0.48158479994162917,112.99907010002062,113.99822419998236,113.99822419998236,None,112.99907010002062,None,112.99907010002062,None,112.99907010002062,None,114.47941249988507,None,114.47941249988507,None,114.47941249988507,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
negative,negative,2,j,l,,,,,0,13,13,9,,,,,,,,,,,,,prac,2,2,2,negative,negative,l,l,1,0.6654910000506788,114.48311359994113,115.49825969990343,115.46493180003017,None,114.48311359994113,None,114.48311359994113,None,114.48311359994113,None,116.14598690003622,None,116.14598690003622,None,116.14598690003622,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
neutral,negative,1,k,k,,,,,0,14,14,7,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.6151068999897689,116.16000579996035,117.16229929984547,117.14562730002217,None,116.16000579996035,None,116.16000579996035,None,116.16000579996035,None,117.76227179991547,None,117.76227179991547,None,117.76227179991547,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
negative,neutral,1,j,l,,,,,0,15,15,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,l,l,1,0.8320152000524104,117.7690429999493,118.7789252998773,118.76226509991102,None,117.7690429999493,None,117.7690429999493,None,117.7690429999493,None,119.59561539983842,None,119.59561539983842,None,119.59561539983842,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
positive,neutral,2,l,j,,,,,0,16,16,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,j,j,1,1.6849748000968248,119.59833760000765,120.5981930999551,120.58161200000905,None,119.59833760000765,None,119.59833760000765,None,119.59833760000765,None,122.2814457998611,None,122.2814457998611,None,122.2814457998611,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
neutral,negative,2,k,k,,,,,0,17,17,16,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.8868658998981118,123.27913379995152,124.28143349988386,124.26474469993263,None,123.27913379995152,None,123.27913379995152,None,123.27913379995152,None,125.16461709986906,None,125.16461709986906,None,125.16461709986906,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
neutral,negative,1,k,k,,,,,1,0,18,7,,,,,,,,,,,,,prac,1,1,1,negative,neutral,k,k,1,0.6785629000514746,125.16861119982786,126.18138169986196,126.16472809994593,None,125.16861119982786,None,125.16861119982786,None,125.16861119982786,None,126.84579189990181,None,126.84579189990181,None,126.84579189990181,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
negative,negative,1,j,l,,,,,1,1,19,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,l,l,1,1.0152026999276131,126.85190330003388,127.86207379982807,127.84540260001086,None,126.85190330003388,None,126.85190330003388,None,126.85190330003388,None,128.86204670004082,None,128.86204670004082,None,128.86204670004082,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
positive,negative,2,l,j,,,,,1,2,20,14,,,,,,,,,,,,,prac,1,1,2,negative,positive,j,j,1,0.697799599962309,128.87748739984818,129.87889779987745,129.86467529996298,None,128.87748739984818,None,128.87748739984818,None,128.87748739984818,None,130.56237240002957,None,130.56237240002957,None,130.56237240002957,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
neutral,neutral,2,k,k,,,,,1,3,21,10,,,,,,,,,,,,,prac,1,1,2,neutral,neutral,k,k,1,0.6511222999542952,130.56869889982045,131.58122369996272,131.56461360002868,None,130.56869889982045,None,130.56869889982045,None,130.56869889982045,None,132.21455119999592,None,132.21455119999592,None,132.21455119999592,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
positive,positive,2,l,j,,,,,1,4,22,11,,,,,,,,,,,,,prac,1,1,2,positive,positive,j,j,1,0.8665728999767452,132.21697680000216,133.2312453999184,133.21465489990078,None,132.21697680000216,None,132.21697680000216,None,132.21697680000216,None,134.082146699843,None,134.082146699843,None,134.082146699843,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
neutral,positive,2,k,k,,,,,1,5,23,13,,,,,,,,,,,,,prac,2,2,2,positive,neutral,k,k,1,0.678558399900794,134.08574349991977,135.09784039994702,135.08121429989114,None,134.08574349991977,None,134.08574349991977,None,134.08574349991977,None,135.76223429997918,None,135.76223429997918,None,135.76223429997918,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
positive,neutral,1,l,j,,,,,1,6,24,8,,,,,,,,,,,,,prac,2,2,1,neutral,positive,j,j,1,0.881612999830395,135.76616450003348,136.77888849982992,136.76452269987203,None,135.76616450003348,None,135.76616450003348,None,135.76616450003348,None,137.64525670006407,None,137.64525670006407,None,137.64525670006407,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
positive,negative,1,l,j,,,,,1,7,25,5,,,,,,,,,,,,,prac,1,1,1,negative,positive,j,j,1,0.615621899953112,137.65062129986472,138.6618349000346,138.64517289982177,None,137.65062129986472,None,137.65062129986472,None,137.65062129986472,None,139.26182820003015,None,139.26182820003015,None,139.26182820003015,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
negative,positive,1,j,l,,,,,1,8,26,6,,,,,,,,,,,,,prac,1,1,1,positive,negative,l,l,1,0.7982972001191229,139.26213749987073,140.26185350003652,140.26185350003652,None,139.26213749987073,None,139.26213749987073,None,139.26213749987073,None,141.0621580999112,None,141.0621580999112,None,141.0621580999112,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
negative,neutral,2,j,l,,,,,1,9,27,12,,,,,,,,,,,,,prac,2,2,2,neutral,negative,l,l,1,0.6654154998250306,141.06532309995964,142.06440489995293,142.06440489995293,None,141.06532309995964,None,141.06532309995964,None,141.06532309995964,None,142.7287895000307,None,142.7287895000307,None,142.7287895000307,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
positive,neutral,2,l,j,,,,,1,10,28,17,,,,,,,,,,,,,prac,1,1,2,neutral,positive,j,j,1,0.7647444999311119,142.7327454998158,143.74774120002985,143.73112239991315,None,142.7327454998158,None,142.7327454998158,None,142.7327454998158,None,144.4957701999927,None,144.4957701999927,None,144.4957701999927,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
neutral,positive,1,k,k,,,,,1,11,29,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.6483825000468642,144.50132339983247,145.51425849995576,145.48104640003294,None,144.50132339983247,None,144.50132339983247,None,144.50132339983247,None,146.14536120004487,None,146.14536120004487,None,146.14536120004487,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
negative,neutral,1,j,l,,,,,1,12,30,3,,,,,,,,,,,,,prac,1,1,1,neutral,negative,l,l,1,0.7830805000849068,146.14801259990782,147.14758330001496,147.13101469981484,None,146.14801259990782,None,146.14801259990782,None,146.14801259990782,None,147.9286582000321,None,147.9286582000321,None,147.9286582000321,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
negative,positive,2,j,l,,,,,1,13,31,15,,,,,,,,,,,,,prac,2,2,2,positive,negative,l,l,1,0.6141115000937134,147.93273500003852,148.9449440999888,148.92829239997081,None,147.93273500003852,None,147.93273500003852,None,147.93273500003852,None,149.54494349991438,None,149.54494349991438,None,149.54494349991438,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
neutral,neutral,1,k,k,,,,,1,14,32,1,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.7511789998970926,149.54494059993885,150.54496830003336,150.54496830003336,None,149.54494059993885,None,149.54494059993885,None,149.54494059993885,None,151.29742859986146,None,151.29742859986146,None,151.29742859986146,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
positive,positive,1,l,j,,,,,1,15,33,2,,,,,,,,,,,,,prac,2,2,1,positive,positive,j,j,1,0.6654589998070151,151.3001017998904,152.31416369997896,152.29759109998122,None,151.3001017998904,None,151.3001017998904,None,151.3001017998904,None,152.9641105999006,None,152.9641105999006,None,152.9641105999006,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
negative,negative,2,j,l,,,,,1,16,34,9,,,,,,,,,,,,,prac,1,1,2,negative,negative,l,l,1,0.732066199881956,152.9664330999367,153.9785336998757,153.96416189987212,None,152.9664330999367,None,152.9664330999367,None,152.9664330999367,None,154.69740529994016,None,154.69740529994016,None,154.69740529994016,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
neutral,negative,2,k,k,,,,,1,17,35,16,,,,,,,,,,,,,prac,1,1,2,negative,neutral,k,k,1,0.6984553001821041,154.70795749989338,155.71411499986425,155.6974919999484,None,154.70795749989338,None,154.70795749989338,None,154.70795749989338,None,156.3973726998782,None,156.3973726998782,None,156.3973726998782,None,,,,,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.39735709992237,None,space,4.911427699960768,,,,,,,,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17222223,-0.072222225,0,0,0,0.011280899867415428,None,,,011,2022-05-11_13h47.24.989,Main,2022.1.1,61.41370670627083,
