target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,fl_inst_resp.rt,sound_1.started,sound_1.stopped,image_4.started,image_4.stopped,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,id*,date,expName,psychopyVersion,frameRate,
neutral,negative,1,k,k,,,,,0,9,9,7,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.8040909999981523,96.7513468999532,97.76388629997382,97.7472712000017,None,96.7513468999532,None,96.7513468999532,None,96.7513468999532,None,98.54936695999349,None,98.54936695999349,None,98.54936695999349,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
neutral,positive,1,k,k,,,,,0,10,10,4,,,,,,,,,,,,,prac,1,1,1,positive,neutral,k,k,1,0.7752628000453115,98.57016609999118,99.58056929998565,99.54723039997043,None,98.57016609999118,None,98.57016609999118,None,98.57016609999118,None,100.32832626001327,None,100.32832626001327,None,100.32832626001327,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,negative,2,l,j,,,,,0,11,11,14,,,,,,,,,,,,,prac,1,1,2,negative,positive,l,l,1,0.6806175999809057,100.34419589996105,101.34481539996341,101.32817769999383,None,100.34419589996105,None,100.34419589996105,None,100.34419589996105,None,102.0112676599936,None,102.0112676599936,None,102.0112676599936,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,positive,1,l,j,,,,,0,12,12,2,,,,,,,,,,,,,prac,2,2,1,positive,positive,l,l,1,0.6819730999995954,102.01178780000191,103.01123639999423,103.01123639999423,None,102.01178780000191,None,102.01178780000191,None,102.01178780000191,None,103.69457885999581,None,103.69457885999581,None,103.69457885999581,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,positive,2,j,l,,,,,0,13,13,15,,,,,,,,,,,,,prac,2,2,2,positive,negative,j,j,1,0.7319265000405721,103.694648100005,104.69456589996116,104.69456589996116,None,103.694648100005,None,103.694648100005,None,103.694648100005,None,105.42796485997387,None,105.42796485997387,None,105.42796485997387,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,neutral,2,j,l,,,,,0,14,14,12,,,,,,,,,,,,,prac,1,1,2,neutral,negative,j,j,1,0.6347122000297531,105.43335669999942,106.44708879996324,106.41380639997078,None,105.43335669999942,None,105.43335669999942,None,105.43335669999942,None,107.06375795996864,None,107.06375795996864,None,107.06375795996864,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,neutral,1,l,j,,,,,0,15,15,8,,,,,,,,,,,,,prac,2,2,1,neutral,positive,l,k,0,0.8152120000449941,107.0665078999591,108.08036620001076,108.06374740001047,None,107.0665078999591,None,107.0665078999591,None,107.0665078999591,None,108.8863621999626,None,108.8863621999626,None,108.8863621999626,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,negative,1,l,j,,,,,0,16,16,5,,,,,,,,,,,,,prac,1,1,1,negative,positive,l,l,1,0.9366248000296764,109.89578779996373,110.8969347999664,110.88036529999226,None,109.89578779996373,None,109.89578779996373,None,109.89578779996373,None,111.83028306001215,None,111.83028306001215,None,111.83028306001215,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,neutral,2,l,j,,,,,0,17,17,17,,,,,,,,,,,,,prac,1,1,2,neutral,positive,l,l,1,0.6626598000293598,111.83434369997121,112.83498599997256,112.82591259997571,None,111.83434369997121,None,111.83434369997121,None,111.83434369997121,None,113.49437195998034,None,113.49437195998034,None,113.49437195998034,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,neutral,2,l,j,,,,,1,0,18,17,,,,,,,,,,,,,prac,2,2,2,neutral,positive,l,l,1,0.6031884999829344,113.50184300000547,114.51100609998684,114.49458910000976,None,113.50184300000547,None,113.50184300000547,None,113.50184300000547,None,115.09441666000639,None,115.09441666000639,None,115.09441666000639,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
neutral,negative,2,k,k,,,,,1,1,19,16,,,,,,,,,,,,,prac,2,2,2,negative,neutral,k,k,1,0.7439605000545271,115.10573879996082,116.11098070000298,116.09430259995861,None,115.10573879996082,None,115.10573879996082,None,115.10573879996082,None,116.8443299599865,None,116.8443299599865,None,116.8443299599865,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
neutral,positive,1,k,k,,,,,1,2,20,4,,,,,,,,,,,,,prac,2,2,1,positive,neutral,k,k,1,0.8512859999900684,116.84744469996076,117.84684339998057,117.83026709995465,None,116.84744469996076,None,116.84744469996076,None,116.84744469996076,None,118.69689055996132,None,118.69689055996132,None,118.69689055996132,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
neutral,neutral,2,k,k,,,,,1,3,21,10,,,,,,,,,,,,,prac,2,2,2,neutral,neutral,k,k,1,0.5462624999927357,118.6996406999533,119.71343489998253,119.69682700000703,None,118.6996406999533,None,118.6996406999533,None,118.6996406999533,None,120.24457015997613,None,120.24457015997613,None,120.24457015997613,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,negative,1,j,l,,,,,1,4,22,0,,,,,,,,,,,,,prac,2,2,1,negative,negative,j,j,1,0.6344106000033207,120.24855229997775,121.26370589999715,121.24685110000428,None,120.24855229997775,None,120.24855229997775,None,120.24855229997775,None,121.88010995996301,None,121.88010995996301,None,121.88010995996301,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,positive,1,j,l,,,,,1,5,23,6,,,,,,,,,,,,,prac,2,2,1,positive,negative,j,j,1,0.6169071000185795,121.88337349996436,122.89671489998,122.88014219998149,None,121.88337349996436,None,121.88337349996436,None,121.88337349996436,None,123.49459855995956,None,123.49459855995956,None,123.49459855995956,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,neutral,1,j,l,,,,,1,6,24,3,,,,,,,,,,,,,prac,2,2,1,neutral,negative,j,j,1,0.5606986000202596,123.50145619997056,124.51332759996876,124.49674709996907,None,123.50145619997056,None,123.50145619997056,None,123.50145619997056,None,125.0608062599611,None,125.0608062599611,None,125.0608062599611,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
neutral,negative,1,k,k,,,,,1,7,25,7,,,,,,,,,,,,,prac,2,2,1,negative,neutral,k,k,1,0.8320065999869257,125.06075999996392,126.06075810000766,126.06075810000766,None,125.06075999996392,None,125.06075999996392,None,125.06075999996392,None,126.89410685996408,None,126.89410685996408,None,126.89410685996408,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,positive,2,j,l,,,,,1,8,26,15,,,,,,,,,,,,,prac,1,1,2,positive,negative,j,j,1,0.7986158999847248,126.90220779995434,127.91074829996796,127.87741019995883,None,126.90220779995434,None,126.90220779995434,None,126.90220779995434,None,128.69406555998722,None,128.69406555998722,None,128.69406555998722,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
neutral,neutral,1,k,k,,,,,1,9,27,1,,,,,,,,,,,,,prac,2,2,1,neutral,neutral,k,k,1,0.7496497000101954,128.69405569997616,129.69405049999477,129.69405049999477,None,128.69405569997616,None,128.69405569997616,None,128.69405569997616,None,130.44454176000437,None,130.44454176000437,None,130.44454176000437,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,neutral,1,l,j,,,,,1,10,28,8,,,,,,,,,,,,,prac,2,2,1,neutral,positive,l,l,1,0.8484504999942146,130.45039349998115,131.46325779997278,131.4466664000065,None,130.45039349998115,None,130.45039349998115,None,130.45039349998115,None,132.2943807599775,None,132.2943807599775,None,132.2943807599775,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,negative,2,l,j,,,,,1,11,29,14,,,,,,,,,,,,,prac,2,2,2,negative,positive,l,l,1,-0.6853755000047386,132.30007589998422,None,None,None,132.30007589998422,None,132.30007589998422,None,132.30007589998422,None,132.61332269996637,None,132.61332269996637,None,132.61332269996637,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,positive,1,l,j,,,,,1,12,30,2,,,,,,,,,,,,,prac,1,1,1,positive,positive,l,l,1,0.8013060000375845,135.6115021999576,136.61307879997185,136.5942298999871,None,135.6115021999576,None,135.6115021999576,None,135.6115021999576,None,137.41052456000472,None,137.41052456000472,None,137.41052456000472,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,neutral,2,j,l,,,,,1,13,31,12,,,,,,,,,,,,,prac,2,2,2,neutral,negative,j,j,1,0.7478870999766514,137.41082759998972,138.4107215999975,138.4107215999975,None,137.41082759998972,None,137.41082759998972,None,137.41082759998972,None,139.1605155599944,None,139.1605155599944,None,139.1605155599944,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,negative,2,j,l,,,,,1,14,32,9,,,,,,,,,,,,,prac,1,1,2,negative,negative,j,j,1,0.6820860999869183,139.16051009995863,140.16059310000855,140.16059310000855,None,139.16051009995863,None,139.16051009995863,None,139.16051009995863,None,140.84381236000337,None,140.84381236000337,None,140.84381236000337,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
neutral,positive,2,k,k,,,,,1,15,33,13,,,,,,,,,,,,,prac,1,1,2,positive,neutral,k,k,1,0.7156826999853365,140.8438143999665,141.84644079999998,141.84644079999998,None,140.8438143999665,None,140.8438143999665,None,140.8438143999665,None,142.56050505999593,None,142.56050505999593,None,142.56050505999593,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,positive,2,l,j,,,,,1,16,34,11,,,,,,,,,,,,,prac,2,2,2,positive,positive,l,l,1,0.8654550000210293,142.56388329999754,143.5629721999867,143.5629721999867,None,142.56388329999754,None,142.56388329999754,None,142.56388329999754,None,144.42743655996748,None,144.42743655996748,None,144.42743655996748,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,negative,1,l,j,,,,,1,17,35,5,,,,,,,,,,,,,prac,2,2,1,negative,positive,l,l,1,0.7333266000496224,144.4314447999932,145.44628729997203,145.43016309995437,None,144.4314447999932,None,144.4314447999932,None,144.4314447999932,None,146.16288375998266,None,146.16288375998266,None,146.16288375998266,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.16288570000324,None,None,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.712963,-0.36481482,1,0,0,0.010421659972053021,None,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,positive,2,j,l,,,,,,,,,0,0,0,15,,,,,,,149.71024139999645,None,main,1,1,2,positive,negative,j,j,1,0.8299413999775425,151.71801489999052,152.7294643999776,152.71284709998872,None,151.71801489999052,None,151.71801489999052,None,151.71801489999052,None,153.54536115999218,None,153.54536115999218,None,153.54536115999218,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,neutral,1,j,l,,,,,,,,,0,1,1,3,,,,,,,,,main,1,1,1,neutral,negative,j,j,1,1.130287199979648,153.550305199984,154.56267139996635,154.54615219996776,None,153.550305199984,None,153.550305199984,None,153.550305199984,None,155.67944245999098,None,155.67944245999098,None,155.67944245999098,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,negative,2,j,l,,,,,,,,,0,2,2,9,,,,,,,,,main,1,1,2,negative,negative,j,j,1,0.6957370000309311,155.68245929997647,156.69601429998875,156.67939070001012,None,155.68245929997647,None,155.68245929997647,None,155.68245929997647,None,157.37684635996703,None,157.37684635996703,None,157.37684635996703,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,neutral,1,l,j,,,,,,,,,0,3,3,8,,,,,,,,,main,2,2,1,neutral,positive,l,l,1,1.2487632999545895,157.38325710000936,158.3961302000098,158.37691779999295,None,157.38325710000936,None,157.38325710000936,None,157.38325710000936,None,159.62708565998474,None,159.62708565998474,None,159.62708565998474,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,negative,1,l,j,,,,,,,,,0,4,4,5,,,,,,,,,main,2,2,1,negative,positive,l,l,1,0.7015161000308581,159.63065050001023,160.64336509996792,160.62670029996661,None,159.63065050001023,None,159.63065050001023,None,159.63065050001023,None,161.3267037599988,None,161.3267037599988,None,161.3267037599988,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
neutral,positive,1,k,k,,,,,,,,,0,5,5,4,,,,,,,,,main,1,1,1,positive,neutral,k,k,1,0.7620870999526232,161.32968829997117,162.34343179996358,162.32674089999637,None,161.32968829997117,None,161.32968829997117,None,161.32968829997117,None,163.09370115997154,None,163.09370115997154,None,163.09370115997154,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
neutral,positive,2,k,k,,,,,,,,,0,6,6,13,,,,,,,,,main,2,2,2,positive,neutral,k,k,1,0.733863300003577,163.0974181999918,164.11257110000588,164.0959421999869,None,163.0974181999918,None,163.0974181999918,None,163.0974181999918,None,164.8292001599737,None,164.8292001599737,None,164.8292001599737,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,negative,1,j,l,,,,,,,,,0,7,7,0,,,,,,,,,main,1,1,1,negative,negative,j,j,1,0.7459707999951206,164.8325213000062,165.84586439997656,165.8292264000047,None,164.8325213000062,None,164.8325213000062,None,164.8325213000062,None,166.57693905998605,None,166.57693905998605,None,166.57693905998605,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
neutral,neutral,1,k,k,,,,,,,,,0,8,8,1,,,,,,,,,main,2,2,1,neutral,neutral,k,k,1,0.8990676999674179,166.58003209996969,167.5792157999822,167.5792157999822,None,166.58003209996969,None,166.58003209996969,None,166.58003209996969,None,168.476623759995,None,168.476623759995,None,168.476623759995,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,positive,1,l,j,,,,,,,,,0,9,9,2,,,,,,,,,main,2,2,1,positive,positive,l,l,1,0.7647199000348337,168.48339359997772,169.4957847999758,169.47914049995597,None,168.48339359997772,None,168.48339359997772,None,168.48339359997772,None,170.2436396599922,None,170.2436396599922,None,170.2436396599922,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
neutral,negative,1,k,k,,,,,,,,,0,10,10,7,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.6815467000124045,170.24724649998825,171.25983799999813,171.24317339999834,None,170.24724649998825,None,170.24724649998825,None,170.24724649998825,None,171.92681645996055,None,171.92681645996055,None,171.92681645996055,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,negative,2,l,j,,,,,,,,,0,11,11,14,,,,,,,,,main,1,1,2,negative,positive,l,l,1,0.7329873000271618,171.92790789995342,172.94317469996167,172.92674439999973,None,171.92790789995342,None,171.92790789995342,None,171.92790789995342,None,173.66239995996585,None,173.66239995996585,None,173.66239995996585,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,positive,2,l,j,,,,,,,,,0,12,12,11,,,,,,,,,main,2,2,2,positive,positive,l,l,1,0.6290491000399925,173.66653290000977,174.67897579999408,174.66241499996977,None,173.66653290000977,None,173.66653290000977,None,173.66653290000977,None,175.29345166000422,None,175.29345166000422,None,175.29345166000422,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,neutral,2,j,l,,,,,,,,,0,13,13,12,,,,,,,,,main,2,2,2,neutral,negative,j,j,1,0.7144497000263073,175.2972868999932,176.3122828999767,176.29573109996272,None,175.2972868999932,None,175.2972868999932,None,175.2972868999932,None,177.00979815998,None,177.00979815998,None,177.00979815998,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
neutral,neutral,2,k,k,,,,,,,,,0,14,14,10,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.8664254999603145,177.01314779999666,178.01229659997625,178.01229659997625,None,177.01314779999666,None,177.01314779999666,None,177.01314779999666,None,178.87670425999096,None,178.87670425999096,None,178.87670425999096,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,positive,1,j,l,,,,,,,,,0,15,15,6,,,,,,,,,main,2,2,1,positive,negative,j,k,0,1.0303614999866113,178.88074589997996,179.89556319999974,179.87698800000362,None,178.88074589997996,None,178.88074589997996,None,178.88074589997996,None,180.91223289998015,None,180.91223289998015,None,180.91223289998015,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
neutral,negative,2,k,k,,,,,,,,,0,16,16,16,,,,,,,,,main,1,1,2,negative,neutral,k,k,1,0.802592399995774,181.92869829997653,182.9429313999717,182.92626029998064,None,181.92869829997653,None,181.92869829997653,None,181.92869829997653,None,183.72629395998666,None,183.72629395998666,None,183.72629395998666,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,neutral,2,l,j,,,,,,,,,0,17,17,17,,,,,,,,,main,1,1,2,neutral,positive,l,l,1,0.866318499960471,183.72971159999724,184.72640709998086,184.72640709998086,None,183.72971159999724,None,183.72971159999724,None,183.72971159999724,None,185.59324555999484,None,185.59324555999484,None,185.59324555999484,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,positive,1,j,l,,,,,,,,,1,0,18,6,,,,,,,,,main,1,1,1,positive,negative,j,j,1,0.7828816999681294,185.59749439998996,186.61214849998942,186.59548169997288,None,185.59749439998996,None,185.59749439998996,None,185.59749439998996,None,187.37874875995914,None,187.37874875995914,None,187.37874875995914,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,neutral,1,l,j,,,,,,,,,1,1,19,8,,,,,,,,,main,1,1,1,neutral,positive,l,l,1,0.7291094000102021,187.38204759999644,188.3931757999817,188.37696389999473,None,187.38204759999644,None,187.38204759999644,None,187.38204759999644,None,189.10961645997014,None,189.10961645997014,None,189.10961645997014,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,positive,2,l,j,,,,,,,,,1,2,20,11,,,,,,,,,main,2,2,2,positive,positive,l,l,1,0.6655347000341862,189.11544839997077,190.12642240000423,190.09537950000959,None,189.11544839997077,None,189.11544839997077,None,189.11544839997077,None,190.77644545996446,None,190.77644545996446,None,190.77644545996446,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,negative,1,j,l,,,,,,,,,1,3,21,0,,,,,,,,,main,2,2,1,negative,negative,j,j,1,0.8970035999664105,190.78081450000172,191.7955642999732,191.7786849999684,None,190.78081450000172,None,190.78081450000172,None,190.78081450000172,None,192.67606486000005,None,192.67606486000005,None,192.67606486000005,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
negative,positive,2,j,l,,,,,,,,,1,4,22,15,,,,,,,,,main,2,2,2,positive,negative,j,j,1,0.7651236999663524,192.6760651000077,193.6760298999725,193.6760298999725,None,192.6760651000077,None,192.6760651000077,None,192.6760651000077,None,194.44276335996693,None,194.44276335996693,None,194.44276335996693,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,negative,1,l,j,,,,,,,,,1,5,23,5,,,,,,,,,main,1,1,1,negative,positive,l,l,1,0.7822278000530787,194.4456729000085,195.44526020000922,195.4287379999878,None,194.4456729000085,None,194.4456729000085,None,194.4456729000085,None,196.22663655997604,None,196.22663655997604,None,196.22663655997604,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
neutral,negative,1,k,k,,,,,,,,,1,6,24,7,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.7474016000051051,196.23085100000026,197.24519539996982,197.22865649999585,None,196.23085100000026,None,196.23085100000026,None,196.23085100000026,None,197.97627205999453,None,197.97627205999453,None,197.97627205999453,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
positive,positive,1,l,j,,,,,,,,,1,7,25,2,,,,,,,,,main,2,2,1,positive,positive,l,l,1,0.7317837000009604,197.9825527999783,198.99299459997565,198.9765994999907,None,197.9825527999783,None,197.9825527999783,None,197.9825527999783,None,199.70963685998578,None,199.70963685998578,None,199.70963685998578,None,,,,,,,,,,,,,026,2022-05-19_19h20.35.255,Main,2022.1.1,60.18411524603435,
